keyword,counts,label
신기,106,21
조개,106,21
오늘,106,21
머리,106,21
전화,106,21
제주,106,21
장국,105,21
서빙,105,21
내부,105,21
신경,105,21
참다랑어,105,21
평일,105,21
마구,104,21
기름지,104,21
주말,104,21
토마토,104,21
힘들,104,21
넘,104,21
본인,103,21
크기,103,21
깊,103,21
호텔,103,21
곤,102,21
편안,102,21
시마,102,21
밖,102,21
기리,101,21
훈연,101,21
온도,101,21
잔,101,21
봉초,101,21
굿,101,21
따뜻,100,21
스타,100,21
쫀득,100,21
거리,100,21
야키,100,21
진행,99,21
세,99,21
입안,99,21
성공,99,21
짜,99,21
시키,99,21
늦,98,21
타임,98,21
요즘,97,21
후식,97,21
고로케,97,21
카나에,96,21
어렵,96,21
녹진,96,21
바다,96,21
촉촉,96,21
적초,96,21
지,96,21
코우지,96,21
이야기,95,21
한국,95,21
밥알,95,21
한입,94,21
아귀,94,21
어울리,94,21
은은,94,21
선택,94,21
제철,94,21
왕,93,21
오이,93,21
무늬,93,21
맘,92,21
적절,92,21
독특,92,21
일행,92,21
겉,92,21
만드,91,21
쉽,91,21
그러,91,21
고기,91,21
녹차,91,21
평소,91,21
시그,90,21
내어주,90,21
치즈,90,21
갈,89,21
속살,89,21
양념,89,21
망,89,21
제공,89,21
인테리어,89,21
가족,88,21
종,88,21
절임,88,21
비릿,88,21
비린내,88,21
게살,88,21
포함,88,21
담,88,21
맛보,88,21
혼,88,21
카운터,87,21
불편,87,21
강추,87,21
푸짐,87,21
매장,86,21
조용,86,21
짭짤,86,21
아쉬움,86,21
줄,86,21
단골,85,21
배부르,85,21
대화,85,21
아카,84,21
그릇,84,21
빼,84,21
산미,84,21
비싸,84,21
다시마,83,21
덕분,83,21
이자카야,83,21
새콤,82,21
층,82,21
레몬,81,21
고민,81,21
편하,81,21
쿠,81,21
지금,81,21
게,81,21
산,80,21
랍,80,21
후기,79,21
참고,79,21
재밌,79,21
중요,79,21
여의도,79,21
장점,78,21
전어,78,21
걱정,78,21
겨울,77,21
