,0,1,2
13,12.0,"야장의 계절 ! 날씨가 선선할때 방문해보세요 !
- 도심 속 노포감성 그대로!야외 BBQ
- 양이 좀 아쉽지만 막창이 맛있음
- 신속하고 빠름

바람도 선선하니 이때가 야장 노포의 장점이 발휘되는거 같습니다.

을지로 무교동 다동 먹자골목과 청계천과 오래된 오피스빌딩들 사이에 자그마한 공원에 보면 비밀스러운 공간이 촤르륵 펼쳐집니다.

메뉴는 간단하게 막창과 쭈꾸미구이만 판매해요.

☑️막창 /18,000
☑️쭈꾸미 /13,000

자리에 앉으면
따뜻한 콩나물국과 야채,쌈장,소스를 줍니다. 그리고 바로 연탄불을 얹어주세요.

시원한 맥주 한잔 마시고 있으면
막창을 가져다 주는데 구워주지는 안고 직접 구워야 합니다.

생각보다 양이 좀 적어서
실망감이 크긴 한데 맛이 또 상당히 맛있어서 불만은 뒤로하고 분위기에 취해 먹게 됩니다.

누린내가 하나도 안나고 맛있는 특수 소 부위를 먹는 느낌이예요. 겉은 쫄깃하고 안은 서걱서걱 고소함이 입안 가득 퍼집니다.

아쉬운 마음에 쭈꾸미도 시켰는데
애석하게도 양이 진짜 적어요…
쭈꾸미는 양념된채 나오는데
그대로 굽다가 어느정도 통통해지면
먹으면 됩니다. 꽤 맵고 간이 쎄요.

막창 먹고 마무리하기 좋은거 같습니다. 처음 말했던 것처럼 양이 아쉽긴 한데 야외 테이블 비용 추가로 생각하고 먹으면 꽤 나름 괜찮게 먹은거 같단 생각이 들어요.

도심 한복판에서 한여름밤의 꿈처럼
즐거운 시간 보내기에 아주 딱인 곳 같습니다. 빠른 시일내에 재방문 한번 더 할꺼 같아요.

#황소막창
서울 중구 다동 51-5
을지로 입구역 1-1번 출구에서 280m
주말 휴일, 공휴일 휴일, 17:00~",8
14,13.0,"도심속 여행지에 온 기분.
매우 뜬금없이 빌딩 숲 한가운데 공원 안에 위치한 막창집.
술이 술술 들어가는 분위기다.
분위기로만 먹는 집은 아니고 막창도 매우 맛있는데, 다만 양이 엄청 적다 ㅠㅠ 사진이 2인분!
잔치국수도 먹을만하다",8
15,14.0,벽없는 야외 바베큐 같은 특이한 공간. 기본으로 주는 오이도 야외에서 바베큐할때 쌈장 찍어먹으면 맛있듯이 여기서도 맛있게 먹었다. 먹다가 비가 좀 왔는데 커다란 지붕이 자동으로 우우웅 하면서 펴져서 좀 많이 신기했다. 트랜스포머가게!!! ㅋㅋㅋㅋㅋㅋ 빌딩숲의 불켜진 창문을 밤하늘 별마냥 감상할 수 있고(눈물) 막창이 너무 오래익히지만 않으면 졸깃하니 식감이 좋다. 대부분 안시킨다고 하지만 쭈꾸미도 별로 안맵고 맛있음! 맨처음에 주시는 콩나물국도 캬~하고 안먹은 술이 해장되는 느낌이라 좋다. 물론 술은 먹음.,8
16,15.0,"을지로 황소막창구이
막창을 숯불에 구워먹으니 쫄깃쫄깃하니 맛있다
을지로 근처라 직장인들이 한잔하러 많이 오는듯
하지만 난 온니 막창 이다 ㅋㅋ
술은 ㄴㄴ
후식으로 잔치국수로 마우리~",8
17,16.0,"분위기가 좋은데 맛까지 있는 대존맛 막창집
막창이 통통하고 쫄깃하고 잡내가 하나도 안 난다
그리고 간이 심심한 편이라 잔치국수랑 먹으면 딱이다",8
18,17.0,"선선한 밤바람이 불기 시작하면 무족권 가보아야할곳!
위치는 도심 한복판이지만 도로변이 아니기 때문에, 찾아가기 어려울수는 있으나 그만큼 쾌적하다

천장이 전면적으로 열려있어서 야외에서 먹는 것과 다름없다. 정말 분위기 굳 ㅠㅡㅠ

막창이랑 쭈꾸미도 맛있었는데 여긴 그냥 여름밤의 분위기가 다한 곳.
노포감성 좋아하는 분들이라면 무족권 만족할 것이다 술을 못시켜서 아쉬웠지만 분위기에 취했던 밤",8
19,18.0,"을지로에서 보물을 찾았다!
빌딩 숲 사이에 오아시스 같은 공원, 그 바로 옆에 이런 공간이 있었다니.
야외에서 막창구이를 즐길 수 있는 곳인데, 그 맛 또한 훌륭하다!

메뉴는 단순하다. 막창, 쭈꾸미, 잔치국수.
단연 막창을 추천한다. 가격도 괜찮다. 요즘 유행하는 테라+참이슬 소맥과 즐겼는데, 안주로도 훌륭하니 2차로 가도 괜찮겠다.
숯불 쭈꾸미는 맛있게 굽기 힘들어 개인적으로 선호치 않는다. 맛보려고 주문했는데 괜찮은 정도였음.

날씨 좋을 때 친구나 동료와 저녁 식사하며 한 잔 하기에 아주 좋은 집. 바로 옆에 공원 화장실이 붙어 있음. 찾기 어려울 수 있음 주의. 추천!",8
20,19.0,"여기서 먹었던 갈매기살 고기가 제일 맛있음..
양념이 감칠맛 나게 아주 맛있음!
서비스로 같이나오는 쟁반국수도 맛있고,
고기 초벌되서 나와서 금방 먹을수있어서 더좋음
막창도 마지막에 시켜서 같이 양념장에 찍어서먹으면 존맛탱..
웨이팅이 있는거 빼면 괜찮음

용산오면 갈매기살은 여기로 인생맛집
양은 많지도 적지도 않지만 맛있어서 둘이서 4~5인분정도는 먹을 수있음!
다소 시끄러울순 있음",8
21,20.0,방문을 미루다가 드디어 방문하게 되었는데 왜 이제 갔지 후회될 정도로 맛있었다. 일단 고기를 모두 연탄불에 직접 구워주시는 시스템이라 매우 편리하고 갈매기살은 살짝 달달한 양념이라 감칠맛이 좋다. 서비스로 주시는 비빔국수와 같이 먹으면 무한대로 흡입 가능하다. 막창은 통통하거나 그렇진 않지만 불맛나게 잘 구워주셔서 그런대로 맛있게 먹었다. 신용산역 일대 고기집 중에서는 제일 괜찮은 곳이었다.,8
22,21.0,"양념 갈매기살은 처음이라..
양념된 갈매기살.. 1인분 14,000 가성비가 매우 좋았다. 공기밥이 2,000원인건.. 아쉽지만 요즘 그런 추세인듯..?하다? 그래도 양도 꽤 많았고 서비스로 막국수도 주신다. 용산역 근처에서 한잔 적시고 가기 너무 좋았다.
재방문의사 애매..
그렇지만 주변에 압도적인 고기집이 많아서 양념갈매기가 먹고 싶지 않은 이상, 혹은 역에서 최대한 가깝게 먹어야 할 이유가 아니고선..ㅎㅎ",8
23,22.0,"용산역에서 꽤 유명한 갈매기살집 계속 가보고싶었는데 드디어 방문해봤다 세명이서 갈매기살3인분에 대구막창, 계란찜 주문!

일단 구워서 나오는 갈매기살은 고기가 부드러우면서도 쫄깃하니 적당히 씹는 맛이 있고 양념이 참 맛있었다 회기 장군집이랑 비슷하지만 결이 다른 느낌..? 장군집도 양념된 갈매기살인데 거긴 파채와 빨간 소스에 한번 더 자극적으로 먹는 느낌이라면 여긴 고기에 배어있는 양념으로만 승부를 본다 그래서 좀 더 달달한 느낌이긴 함 근데 둘 다 맛있움,, 와사비도 나오니 와사비곁들여서 먹으면 더 굿

서비스 막국수는 고기와 같이 싸먹으면 맛있다며 주신다 새콤달콤꼬소해서 그냥 먹어도 맛있고, 땅콩분태도 올라가있어 더 꼬수움 추가주문해서 먹을까 심각하게 고민하다 양이 어정쩡해서 그만뒀다 맛남!

막창은 크게 기대하지않았는데 엄청 꼬소했다 잘게 잘려서 별로 질기지도 않고 소금에 찍어먹으면 완전 굿굿 뒤로 갈수록 고기보다 막창을 더 많이 집어 먹은 것 같다

여기 양파 간장소스가 또 겁나 맛있는데 넘 짜지도않고 적당히 단짠이라 손이 계속 간다 갈비집에서 나오는 그것과 비슷한데 그동안 중 여기꺼가 젤 맛있음;;

계란찜은 그냥 무난~한 계란찜이다 요놈도 역시 맛있긴한데 엄청난 건 아니라 딱히 할 말은 없음

다 구워다줘서 나오기까지 시간은 좀 걸리지만 먹기가 되게 편하다 앞에 연탄불이 있어서 그걸로 따뜻하게 유지하면서 먹을 수 있다는 것도 좋은 점! 넘 맛있어서 술까지 와구와구 먹다보니 돈은 엄청 나왔지만^^,, 그래도 맛있는 저녁이었다 추천!
.
갈매기살 (₩14,000)
대구막창 (₩12,000)
계란찜 (₩3,000)
.
맛 ★★★★
가성비 ★★★
총점 ★★★☆",8
24,23.0,"대학생때 서래갈매기, 나노갈매기 등 갈매기살이 유행이었던 때가 있었다. 나는 삼겹살이나 목살같은 기름진 부위보다 갈매기살을 좋아했었는데 언제부턴가 가게들이 사라지고 나도 갈매기살을 잊고 지내다가 용산에 갈매기골목을 발견했다. 손문갈매기는 이 골목에 매장이 3개나 있었다. 이 중 가장 최근에 생긴 매장으로 저녁에 방문했다.
이 곳의 특징으로는 초벌정도가 아니라 아예 고기를 직접 구워다 준다는 것이다. 술을 마시며 고기를 먹는 손님들이 대부분이라 이런 방법을 통해 회전율을 높이는건지(?) 덕분에 엄청 편하게 먹을 수 있어서 좋았다.
고기를 시키면 비빔쟁반국수를 주는데 이게 또 별미다. 처음에 메뉴에 있길래 주문하려고했더니 추가할 때에 주문하면 되는거라고 했다.
갈매기살은 양념이 살짝되어있고 맛있었다. 갈매기살 외에도 닭갈비나 막창, 껍데기 등을 파는데 가격도 좋아 가성비 맛집으로 추천이다.",8
25,24.0,갈매기살 쟁반국수 다 너무 맛있었습니다. 또 갈꺼예요.,8
26,25.0,"용산 갔다가 함 들러봄.
평소 먹던 갈매기살 생각하면 안됨.
은은한 돼지갈비 맛임.
고기를 다 구워서 주는데
갈매기2인분 막창2인분 닭갈비2인분
먹고 나오니 딱 30분 걸림 ㅋㅋㅋ
남이 구워 주니 너무 편하고 좋음.
갈매기살 먹으러 또 가야징",8
27,26.0,"손문대구막창갈매기살_돼지부속부문 맛집(3)

최근방문_’22년 1월

1. 유난히 날씨가 추운날이었다. 신용산, 삼각지 방면으로 맛집들을 찾아나서려 했으나, 혹시나 대기가 있다면 도저히 기다릴 엄두가 나지 않았다. 결국 살아서 돌아가잔 마음에 출발지 1층에 있는 갈매기살 전문점에서 가볍게 먹고 끝내기로 결정했고, 추운 날씨 덕분에 예상치도 못한 맛집을 찾았다.

2. 다양한 고기류를 취급하는데, 그 중 우리가 먹은 고기류는 갈매기살, 대구막창(돼지), 소막창,  껍데기이고, 쟁반국수가 서비스로, 도시랑, 된장찌개를 함께 추가해 먹었다. 특히나 고기류는 주문과 동시에 입구쪽에서 직접 다 구워서 나오며, 각자의 좌석에는  연탄불로 가볍게 온도만 유지하는 정도의 불판이 있다.
  1) 고기류
    -  갈매기살 : 갈매기살은 보통 양념이 되어 나오기때문에 누가 굽느냐가 정말 중요하다. (뭐.. 이건 모든고기 공통이긴하다;) 덕분에, 누구와 가느냐에 따라 맛의 평가가 달라지는 경우가 많다. 그런의미에서 다 구워져 나온 양념갈매기살은 정말 매력있다. 너무 달지않은 돼지갈비 양념이 계속 손이 가게 만들고, 질기지 않은 쫄깃함을 가지고 있어 식감이 상당히 매력적인 양념 잘하는 돼지갈비를 먹는 기분이다. 상당히 매력적이다.
    - 대구막창, 소막창 : 대구 막창은 돼지막창이고, 겉바속쫄의 정석이다. 같이나온 대구식 막창소스와 정말 잘어울린다 ㅋㅋ 그리고 소막창은.. 쫄깃쫄깃하며, 불향을 제대로 입고나왔다. 
    - 껍데기 : 껍데기도 다 구워져 나와 정말 편하다. 특이하게 기름장같은 것과 콩가루가 같이 나오는데, 난.. 막창소스에 다 찍어먹었던것 같다 ㅋㅋㅋ  
  * 고기류가 다 맛있다. 그리고 고기가 정말 잘구워져 나온다. 설명을 길이와 상관없이 갈매기살도, 막창도 우열을 가리기 힘들만큼 둘다 맛있다.
  2) 식사류
    - 쟁반국수(서비스) : 처음에 나오는데, 조금만 기다렸다가 갈매기살과 같이 먹으면 맛있다고 한다. 난… 처음에.. 다 먹어버려서 어떤지는 잘 모르겠다만 쟁반국수 자체는 평범한 맛있는 맛이다.
    - 도시락, 된장찌개 : 평균적인 맛이다. 충분히 서브로 괜찮다.

3. 기대치가 낮았던 덕분인지, 정말 맛있어서인지 상당히 괜찮았다. 최근 용산을 방문하며, 서울의 다양한곳에서 모이기 참 좋은 곳이란 생각을 하고 있었는데, 그 중에서도, 소주한잔하기엔 이만한 곳이 없어보인다.

※ 결론
용산 고기 맛집",8
28,27.0,"#갈매기살 #막창

요긴 정말 체고다!
서울에 몇군데 지점이 있는데 정작 용산본점은 처음 방문.
요즘 갈매기살집도 많이 없고 찾아도 이런 양념 제대로 된 맛있는데 발견하기 힘든데 달달하고 은은한 갈매기살을 즐길 수 있어서 만족스럽다.
초벌로 거의 다 구워져서 나오기때문에 편하게 먹을 수 있다. 개인적으로 석쇠에 대구식막창 구워먹는걸 좋아해서 주문했는데 막창은 살짝 잡내가나서 추천하지 않는다.
가격도 저렴하고 가성비 짱짱!
갈매기살 먹을땐 앞으로 마포랑 손문으로~~",8
29,28.0,"고기를 구워서 주시기에 별도로 고기를 구울필요가 없는 고깃집인 동시에 맛 또한 보장된 용산 갈매기살 맛집!
여러 방송을 타서 이미 이 일대에서 유명하며 본점 외에 3호점까지 한 위치에 있어 웨이팅 없이 즐길 수 있는 맛집이다!
함께 나오는 막국수 맛도 최고라서 막국수에 싸먹는 고기맛이 끝내주는 곳!",8
30,29.0,"- 주문 메뉴 : 갈매기살, 막창, (서비스 : 막국수?)

갈매기살에 양념이 잘 배어 너무 맛있었음
갈매기살은 양념이다 보니 고기를 불판에서 계속 볶다시피 해서 구워야 하는지라 가기 전부터 고기 구울 걱정이 컸는데 너무너무 좋게도 다 구워서 주셨음
갈매기살과 막창에 조합이 이리도 잘 어울릴 줄이야
갈매기살에 강한 양념 맛에 익숙해지면 막창이 상대적으로 맛이 덜하게 느껴질 줄 알았는데 강한 불향이 살아 있어서 더 맛있었던 것 같음

#재방문의사 : ⭐⭐⭐⭐⭐",8
31,30.0,손문이야 뭐 일단 달달하고 매콤한 막국수에 토실토실 달짝지근한 고기ㅎㅎ 여기에 맥주 한잔이면 어딜 가든 중박이상은 가는 집이니! 믿고 간만에 다녀왔어요.,8
32,31.0,"저렴한데 다 구워져서 나와서 좋당.. 쟁반국수도 나온다
외관은 깔끔해보이지만 그렇진않다ㅎ..
그냥 한번쯤 가볼만한 무난한 고깃집!",8
33,32.0,"19.08.02 방문
-2인방문 갈매기2/대구막창1/도시락주문
-저녁 한끼 산뜻하게 먹은 기분
-재방문의사 3.5/5

주문을 하면 바로 먹을수있게끔 다 구워서 나오는게 최대 장점이다! 거기다 기본으로 주는 비빔막국수도 있으니 상이 푸짐한 느낌을 받을 수 있다^_^ 굽느라 고생 안해도 되는 건 좋은데 뭐랄까.. 계속 먹고 싶어진다... 가신다면 꼭 한번에 많이 주문하시거나, 한입 먹자마자 맛있다고 느끼신다면 바로 주문 하시길 흐름 끊기기 전에!!!!! 고기는 대부분 양이 적다고 느끼실듯...?

재방문점수가 깎인 큰 이유는 기다림에 지쳐서^_ㅠ줄이 너무 길다...꾸역꾸역 1호점을 고집한 내 탓이긴 하지만... 맛은 좋다! 특별하진 않지만 굉장히 잘구운 갈매기 느낌! 하지만 너~무 기다렸다 먹으니 감흥이 떨어진다ㅠㅇㅠ.. 갈매기가 갈매기 그 이상 맛이긴 하다 전문가손길이 닿아서 그런가.. 서빙하시는 직원분들도 바쁜데도 불편하지않게 잘해주신다!

난 또 간다면 갈매기만 조질것같다. 같이 간 사람은 막창도 괜찮다던데 글쎄... 여긴 갈매기집이 맞는듯

누굴 데려가기에는 좋지만 내가 단골하기는 초큼 아쉬운 집! 이상 마침",8
34,33.0,사진은 찾을 수 없지만 막국수와 고기 조합 진짜 최고!!! 회식으로 갔는데 다들 만족에 대 만족이었다.,8
35,34.0,"곱창 전골.

화요일 저녁이었는데도 대기가 굉장히 길었음. 회사 근처라 조금 일찍 가서 대기를 걸었는데 앞에 이미 대기팀이 굉장히 많았음.
약 40분 정도 기다려서 먹을 수 있었음.
몇 번 먹었지만 여기는 역시 맛있음. 조금 다르게 느낀 건 이전보다 곱창이 좀 더 부드러워진 느낌. 끓이면 끓일수록 짜지 않고 오히려 곱창의 곱과 야채들이 우러나서 더 깊은 맛을 느낄 수 있음. 우동을 넣어 먹어도 별미임.
당연히 볶음밥으로 마무리!",8
36,35.0,"워낙 유명하고 상시 대기줄이 길게 늘어서 있는 식당이라 이른 시간에 길을 나섰다 - 중앙해장

오래전에 이 근방에서 살때는 강남경찰서만 덩그러니 있었던 것 같은 곳이었는데 세월의 시간이 마법을 부린 듯 화려하게 탄생시켰다. 40년도 더 지난 시간을 소환 하다니 나도 이젠 나이가 들었나보다. 하여튼 참으로 많이 변했다.

오전 11시가 조금 지난 시간인데도 식당안은 많은 사람들로 북적였다. 알고보니 이곳은 영업시작이 아침 7시 였다. 전날 과음으로 속을 달래기 위해서는 아침일찍이 최고지.

메뉴는 식사류와 전골류로 단출했다.
▫️한우 양선지 해장국 ▫️한우 1++ 양지수육
▫️한우 내장탕 ▫️곱창전골
▫️한우 1++ 양지곰탕
▫️한우 우족탕

중앙해장은 그 뿌리가 1960으로 거슬러 올라가 마장동에서 소 부속물은 판매하기 시작해서 1980년에 중앙축산이라는 상호로 전국 식당및 정육점에 유통하였다 한다. 그러다가 2016년에 중앙해장이라는 상호로 직접 요식업을 시작하였다. 흔히 해장국집들은 오랜 업력을 가지고 있는데 채 10년도 안되었는데도 이리도 유명세를 탈수 있는 비결은 아마도 신선한 재료를 중앙축산에서 공급받아 훌륭한 맛으로 승화시킨 것이 아닐까 싶다.

우리가 주문한 음식이 나왔다 - 한우 내장탕.

첫 비주얼은 너무도 평범했다, 뽀얀 국물 밑을 들추기 전까지는. 우선 국물을 한 입 들이켰는데 구수한 뼈육수 맛이었다. 소금 약간, 후추 약간, 다진절인고추 그리고 양념 다대기를 넣고 먹었는데 고급 곰탕으로 한층 레벨업한 담백한 맛이었다.

내장은 오지고 실하게 듬뿍 담겨져 있었다. 내장을 한점 집어 겨자.고추기름 소스에 찍어 먹었는데 쿰쿰한 냄새도 없고 신선한 재료를 사용했다는 느낌이 들었다.

어느정도 건더기를 먹은 다음 겨자.고추기름 소스를 추가한 후 밥을 말아 먹으니 포만감으로 마무리 할 수 있었다. 잘 먹었다.

나만 느끼는 것일까? 해장국을 먹으면서 소주 한잔이 생각나는 것이...그만큰 술안주로도 훌륭하다는 뜻이다.

먹고 나가는 입구에는 기다리는 사람들로 북적북적 거렸다. 여긴 절대로 점심시간에는 피해서 와야한다.

중앙해장
서울 강남구 영동대로86길 17 육인빌딩
☎️ 02-558-7905
⏰️ 화~토 07:00-22:00, 일 07:00-21:30, 월 11:00-22:00
한우 내장탕 15,000원

#중앙해장 #중앙축산 #한우내장탕 #한우양선지해장국 #선지해장국 #양곰탕 #블루리본서베이 #블루리본 #심성역맛집 #대치동맛집 #자덕식객",8
37,36.0,중앙해장 말해모해. 해장국 먹으러 갔다가 모두 전골 먹는 바람에 우리 셋도 걍 중짜리 전골 레스고. 양 많아서 배불,8
38,37.0,"코엑스 대각선으로 건너서 있는 해장국 집인데, 곱창 전골이 젤 유명하다고 들었습니다. 대기가 늘 있는 편이고 동네 특성상 주중이 더 붐비는데 주말 애매한 저녁시간에도 대기를 꽤 하고 들어갔습니다. 오래된 집임에도 내부는 깔끔한 느낌입니다. 그리고 결정적으로 국물이 진짜 맛있네요!!! 해장국 맛집으로 이름 날리는 집들은 국물을 마시는 순간, 아! 이래서 맛집이구나! 싶은 것 같아요 ㅎ 다음번엔 곱창전골도 도전해보려구요",8
39,38.0,"#대치동 #중앙해장 #11월별로 1/3

확실히 중앙해장은 다 좋은데……

밥이 <떡>이다.
이집을 수십번 갔지만 늘 밥은 심하게 떡이다.
이 말은 이집은 떡밥에 대한 인지도 없으며 인지 했더라도 개선의 의지는 없다는 뜻일 듯!

떡국밥을 12,000원에 먹을 이유는 풍부한 한우 내장과 신선한 선지이지만 업주는 여기도 <밥> 파는 곳임을 기억하셨으면…

PS: 많은 분들이 여기가 삼성역 근처라 삼성동인즐 알지만 실제로는 대치동이다.",8
40,39.0,"- 깨끗하고 고소한 곱창이 가득! 곱창전골로 곱창 게이지 완충!

비 오는 월요일 저녁에도 넓은 식당이 꽉꽉 차 있어 웨이팅까지 해야 하는 곱창전골 맛집이에요. 곱창전골이라는 메뉴에도 생각보다 이삼십대가 더 많아서 신기했어요ㅎㅎ
그리고 기다림 끝에 영접한 곱창전골은 너무너무 맛있었습니다! 어떻게 곱창이 이렇게 깨끗한 맛이 나는지 신기해질 정도로 신선하고, 고소한 곱도 가득 차 있어서 좋았어요! 게다가 야채 가득한 국물 맛도 일품입니다. 소곱창구이 먹고 싶다고 노래 부르고 다니던 때에 방문했는데, 여기서 너무 맛있는 곱창을 충분히 먹어서 구이를 먹은 게 아닌데도 곱창 얘기가 쏙 들어갔습니다ㅋㅋㅋ 곱창 먹고 싶어지면 또 방문해야겠어요!",8
41,40.0,"< 맛집은 맛집이다. 나 몰랐는데 곱창전골 좋아하네....>
- 먹으러가자고 하면 좋아하지만 굳이 찾아서 내장류를 먹지는 않았는데, 어쩌다보니 2주간 두 번이나 먹게 되었다. 이전 방문은 갑작스레 길에서 들어간 곳이었기에 중앙해장이 맛집인게 딱 비교가 되더라.

- 주말 점심 2시경 웨이팅 30분. 1시간가량 먹고 나올때도 웨이팅 있었음.

- 곱이 실하게 든 곱창은 물론 야채가 한 눈에도 엄청 싱싱해보였다. 끓고 야채가 익으면 먹으면 됨. 국물 한 술 뜨고 공기밥, 소주 추가. 고소한 곱창 하나에 소주 한 잔. 이건 안 먹을 수 없다.... 김치도 꽤 맛있게 먹었다. 우동사리와 볶음밥 필수. 요즘 날씨에 전골이 생각난다면 강추합니다. 다음엔 해장국 먹어보고싶어요.",8
42,41.0,"인생곱창전골
깔끔하고 시원하고 볶음밥 탑3안에 듬
집에오는길에 포장하게 만드는 요술",8
43,42.0,"솔직히 가성비가 엄청 좋지는 않지만
그래도 이만한 퀄리티의 곱창 전골은 어디에도 없어요ㅠㅠ
국물에서 찐한 곱 냄새가 나서 고소하고
곱창도 속이 꽉 차있어요
다 먹고 우동사리는 꼭 추가해서 드셔야 합니닷",8
44,43.0,"가격이 또 올랐네요 ㅋㅋ
오랜만에 내장탕 먹으러 왔습니다. 전골이 찐 맛있지만 둘이먹기엔 과해서.
매번 내장탕만 먹었는데 다음엔 해장국을 막어야겠다고 생각했어요 ㅋㅋ
곰탕도 괜찮네요. 비싸긴하지만.",8
