,0,1,2
11,10.0,"*국물쌀떡볶이, 고추튀김,순대튀김,지단튀김,오댕치즈말이튀김,김말이튀김,가지튀김,대파튀김
주차불가

⭐️⭐️⭐️⭐️

튀김계의 최강자로 이름 날리는 ‘빠사삭’에 방문했다.
위치는 아주 깊숙한 골목에 있다.

가게 외부에서부터 고수의 포스가 느껴지는 집이다.
미리 말하자면 이 집 튀김 정말 맛있다.
모 웹툰에 나왔듯이, 튀기면 신발도 맛있다고 하지만 이 집 튀김은 특별하다.
사장님은 매우 친절하시다. 튀김도 다 어떤 튀김인지 설명해주신다. 그리고 직접 하나하나 눈 앞에서 잘라주신다.

튀김은 첫 주문시 5개 이상, 재주문시 3개 이상 주문해야한다.

1. 국물쌀떡볶이
쌀떡은 양념이 잘 베지 않기 때문에 찰랑찰랑한 국물떡볶이에는 잘 쓰이지 않는다.
하지만 이 집에서는 특이하게 국물쌀떡볶이를 판매한다. 이 떡볶이는 숟가락으로 국물과 떡을 함께 퍼서 먹어야 한다.
양념은 매콤달콤하긴 하나 떡볶이 치고는 매우 심심한 양념이었다.

2. 고추튀김
개인적으로 튀김 중에 고추튀김을 가장 좋아한다. 이곳의 고추튀김은 역시 아주 맛있다. 고추 겉이 미끌거리거나 고추 자체의 맛이 튀김에 묻히지 않는다.
고추의 식감과 튀김의 바삭함이 모두 잘 살아있다. 안에 속으로 채운 당면과 야채들도 간이 잘 되어있어 아주 맛있다.

2.지단튀김
계란지단을 튀길 수 있다니
여기서 가장 중요한 건, 튀겼는데 지단의 폭신함과 부드러움이 그대로 살아있다는 것이다!!
정말 놀랍지 않을 수 없다.
바삭한 튀김안에 폭신한 지단을 씹게 되면 그 상반된 식감의 조화를 느낄 수 있다.

3. 김말이
김말이 is 어딘들
안 맛있겠나
김말이는
긴말
하지 않겠다 하하

4. 순대튀김
아니 사장님 순대튀김이라니요?
순대튀김도 맛있다. 순대를 튀길 생각을 하시다니
다만, 앞선 튀김들보다는 조금 아쉬웠다.
안에 들어간 순대가 조금 퍽퍽했다.
물론 맛있긴하다.

5. 치즈오댕말이튀김
오댕을 돌돌 말고 그 안에 체다치즈와 당근 등을 넣은 후 튀겼다.
튀김의 기름진 맛과 체다치즈의 고소함이 어우려져 너무 맛있었다.

여기까지 먹은 후 더 많은 튀김이 먹고 싶어서 추가주문했다.
원래는 고추튀김,대파튀김,베이컨말이튀김을 주문했는데 사장님의 작은 실수로 베이컨말이튀김이 아니라 가지튀김이 나왔다.
하지만 난 원래 가지를 아주 좋아하기때문에 오히려 좋았다.

6. 가지튀김
가지를 싫어하는 사람들은 보통 가지 바깥의 미끄덩한 식감을 싫어한다. 물론 내부의 물컹한 식감을 싫어하는 사람들도 많다.
이 가지튀김은 튀김옷덕분에 가지 밖의 미끄덩한 식감은 거의 없었다. 겉은 약간 고구마 튀김의 식감같았다.
물론 가지 안의 물컹식감은 어느 정도 남아있지만 튀김옷의 바삭함이 있기때문에 크게 느껴지지 않았다.

7. 대파튀김
이쯤되면 이 가게 안으로 들어오는 모든 식재료는 튀겨진다고 봐야할 거 같다.
대파튀김은 언젠가 먹어본 편의점의 대파과자랑 맛이 똑같았다.
또는 양파링이랑도 약간 비슷하게 느껴졌다.
대파맛이 별로 없고 튀김 맛만 강해서 좀 아쉬웠다.

모든 튀김이 겉은 바삭 속은 촉촉 또는 폭신이었다. 재료 본연의 맛과 식감을 잘 살리면서 튀김의 바삭함도 잃지 않는다.
개인적으로 고추튀김, 지단튀김, 가지튀김, 오댕치즈말이를 추천한다.
떡볶이는 튀김만 먹을 수 없으니 사이드 메뉴정도로 생각하고 시키면 좋을 거 같다.

재방문의사 92%",10
12,11.0,"예전에도 후기 써서 나를 오리까지 가게 만들어준 빠사삭. 그 뒤로도 몇 번 갔고 후기를 써야지 써야지 하다가 이제서야 써본다.

내 기준 대학동 맛집 3 안에 꼽는다.
이건 누구나 그러겠지만 사장님의 친절함에 더욱 더 기분 좋은.
튀김을 하나 하나 썰어주시면서 설명 해주시는 사장님 좋아요


대학동 하면 일단 싼 가격을 생각 하겠지만
빠사삭은 싼 가격에 속하진 않는다 튀김 평균 가격이 하나에 1000~1500원. 근데 그 가격들이 다 용서가 되는 맛이다.

떡볶이는 집에서 해먹는 떡볶이 맛? 맵달 중에 달달이 조금 우위에 있지만 난 이런 거 좋아한다. 가끔은 엽떡 신전보다 당길 때 있는 떡볶이 맛 나만 그런 건가?! 3500원.


난 치즈오뎅말이 , 계란지단 2튀김을 손에 꼽는다. 다른 튀김도 물론 매우 존맛탱. 치즈오뎅말이는 안에 땡초가 들었는데 그게 신의 한 수라고 생각한다. 느끼함을 잡아주는 맛, 계란지단은 기대 없이 먹었는데 퐁실퐁실한 맛? 맛있다. 가게 이름 그대로 빠사삭 한 이 곳. 튀김은 어떤 걸 선택해도 후회 없으실 거라고 당당하게 이야기 해봅니다.

옆테이블에서 메뉴 고민할 때 치즈오뎅말이!!!! 하고 크게 외치고 싶었어요. 그리고 우동도 맛있어요 우동은 평범한 우동 맛이지만~ 튀김 먹고 국물 한 숟갈 싸악 먹어주면 좋더라고요, 제게는 빠사삭 최고라고 자부 합니다 ㅎㅅㅎ

가서 쌩맥도 꼬옥 드세요... 말하다보니 침 고이는 곳. 배달은 안 되는 줄 알았는데 배달도 돼요!!! ^-^♡ 꼭 가보시길 바래요. 저랑 빠사삭 같이 가주실 부운...~?",10
13,12.0,"튀김이 훌륭함
식어도 바삭함이 살아있음
국물떡볶이도 자극적이지 않아서 숟가락이 계속 감",10
14,13.0,"와 정말 맛있다!
매일 새기름을 쓴다고 돼있는데
정말 기름이 새거여서 그런지 튀김이 정말 신선하고 아삭아삭 너무 맛났다.
가지, 아스파라베이컨, 새우, 김말이, 고추, 단호박, 파인애플 튀김 7가지에 혹시 튀김이 느끼할까봐 국물떡볶이를 시켰는데 튀김이 너무 깔끔하고 안에 재료하나하나 다 식감과 맛이 잘 살아있어서 맛있다를 연발하며 호다닥 해치움! (따뜻한 과일은 별로안좋아해서 난 파인애플은 취향이 아니었지만 나머지는 다 너무 최고)
한국식(?)으로 먹는 튀김중 단언컨대 먹어본 곳 중 베스트.
국물떡볶이는 생각보다 무난무난 평범.

위치만 가까웠다면 출출할때 가서 튀김 한두개 먹고오고싶은 곳이다. 정말 강추!

#먹어서응원",10
15,14.0,튀김은 간식으로 굿굿 바삭하고 아주 맛잇어요,10
16,15.0,"구 양복점, 낼름. 양복점과 같은 자리에서 오픈한 와인바(내추럴와인) 입니다. 그 전보다 와인이 좀더 가격대가 있고, 테이블도 줄었어요. 맛은 더 좋아졌네요. 사장님이 개성이 강한 분이신데, 가게와 음식, 와인에서 느껴지는 것 같아서 재밌었어요.

애정하던 양복점과 빌라가 없어져서 속상했는데, 인천에서 좀더 고퀄의 와인바를 찾은 것 같아 오히려 좋네요 ㅋㅋ 이미 밥을 먹고 온거라 배가 불러 안주라 할만한 것만 시켰는데, 파스타 메뉴에 힘을 쏟으신 것 같아 궁금하더라고요. 다음에는 파스타 먹으러 재방문하려고요!!

이날 유난히 부평에 사람이 없었는데, 낼름에는 우리를 포함해서 두팀뿐... 거의 오마카세를 넘어서서 대관 수준으로 사장님과 일행처럼 대화했어요. 빌라랑 양복점 다 가봤지만 이런 적은 첨이네요 ㅋㅋ 사장님 너무 재밌어요 ㅋㅋㅋ",10
17,16.0,"양복점을 10번은 와봤는데
스테이크랑 베이컨크림파스타가 베스트..
근데 부라타치즈 첨 시켰는데
낫또에 나온 거 실화인지.... 너무나 충격적이었음..
심지어 메뉴에 과일 어쩌구 적혀있었어서
여튼.. 꼭 낫또에 나온다고 설명해주세어....그래도 맛있어..",10
18,17.0,"젓갈파스타
파스타보다는 비빔국수에 더 가까운 맛과 비쥬얼.. 맛은 아는 그맛인데 되게 고소하고 맛있다 하나 아쉬웠던건 들어가는 견과류가 오래됐는지 씹을때마다 오래된 견과류 쩐내랑 그 오래된맛이나서 맛을 좀 망쳤다...

카바야키리조또
간장베이스라는데 약간 데리야끼 닭꼬치맛?아무래도 술안주다보니 엄청 간이 쎄고 짭짤해서 맥주랑 참 잘어울릴거같은 맛

닭볶음
떡볶이맛? 단짠단짠느낌... 이것도 좀 짜긴했지만 되게 맛있었고 위에 미나리랑 같이먹으니 향긋하고 식감도 좋았다~


9시정도에 방문했는데 사람도 많고 분위기도 되게 어둑어둑하면서 아늑했다.. 다음에 다시가면 다른메뉴도 먹어보고싶은곳..",10
19,18.0,"분위기 최강 와인바
언제가도 기분좋은 양복점이에요

와인도 맛있고, 스테이크도 최고!

남자친구, 친구들, 가족 그어떤 누구랑 와도
좋은시간 보낼수있어서
주변지인들에게 부평 와인바하면 제일 첫번째로 추천하는 곳입니다^^

가격대가 조금 있긴하지만, 예쁘게 꾸미고 분위기를 내보고싶은날 추천드릴게요!",10
20,19.0,"평리단길의 보물과 같은 존재

안주도 맛있고 분위기도 좋고 모든 것이 훌륭하다
웨이팅만 없으면 언제가든 늘 좋은 곳..",10
21,20.0,"크림파스타 맛있고
감자전 맛있어요 젓갈이랑 소스도 같이나오는데 소스
존맛탱
문어숙회랑 하몽멜론은 평범합니당
와인2병까지 시켯는데 16만원정도나온듯함니당
가성비에 비해 가격은 비싼거가틈
분위기는 좋음",10
22,21.0,"들기름과 유자폰즈로 맛을 낸 단새우 파스타(오늘의 메뉴), 크림 파스타, 멜론하몽 먹었습니다!!

우선 분위기가 정말 좋고 두런두런 얘기하기가 좋습니다. 엔틱한 분위기에 음악은 힙해요ㅋㅋ 서비스도 매우 좋습니다. 동네 문신있는 무서운형들인 줄 알았는데 음식설명이랑 필요한 것들 친절히 말해주셔서 좋았어요.

음식얘기를 빼놓을 수 없는데 단새우 파스타는 얇은 파스타면을 사용해서 소스와 잘 어울렸고, 단지 단새우는 제가 많이 못먹어서 차라리 완전 익힌 새우가 좋았을 것 같아요.
크림파스타는 통베이컨도 짭조름하니 맛있고 버섯도 맛있었어요!
멜론하몽은 간단히 와인과 먹기 좋았습니다! 음식이 전체적으로 다 맛있고 와인과 잘 어울렸어요.

하지만 딱 한가지 단점이라하면 가격이 좀 있다는거..! 그래서 기념일이나 특별한 날에 다시 갈 것 같아요ㅋㅋ",10
23,22.0,"지미츄리는 호불호가 갈릴 수 있지만 전 괜찮았어요! 파스타류는 전체적으로 맛있고 분위기도 좋습니다. 스테이크도 나쁘지 않구용. 다만 감바스는 좀 많이 실망스러웠어요... 껍질이 그대로 남아있고 머리 뿔 부분도 덜 제거된 부분도 있었으며, 무엇보다 맛이 제대로 안 배어 있었습니다.
그래도 부평에서 찾기 힘든 집이라 별로를 주고 싶지는 않아용",10
24,23.0,"존좋
분위기 맛 음악 삼박자 오져따...
같은날 아니고 다른날...
또가야징",10
25,24.0,분위기 너무 좋았어요 좀 짠듯했지만 와인하고 먹으니 좋네요,10
26,25.0,"음식이 약간 짭짤하지만 그래서 와인과 더욱 잘 어울리는 듯하다
크림파스타와 스테이크는 최애 메뉴
스테이크에 곁들여 나오는 가니쉬가 정말 맛있다
와알못이라 항상 와인 추천을 부탁하는데,
희망하는 가격대와 좋아하는 스타일을 말하면
찰떡같이 내스타일의 와인을 추천해주신다
부평에서 자주 찾는 장소중에 하나!",10
27,26.0,"0. 빌라 옆 양복점. 같은 사장님. 한번에 가고 싶었는데 빌라는 화요일 휴무라고 해서 안갔더니 막상 가니 열었더라.


1. 사실은 슬로스 가려고 했는데 슬로스 문 닫아서. 사장님들이여. 영업시간을 잘 지켜주소서. 아무리 인스타 공지 하신다지만.


2. 옆 빌라가 밥집 여기는 술집... 이라고 알고 있는데 빌라 안가봐서 모름.

와인을 파는 집이고 와인 다양해요. 4만원대 부터 시작. 가기전에 여기 비싼집이야 라는 인식이 있었는데 어디서 박힌 인식인지 기억이 안나네.

비싸긴 한데 엄청 비싼건 아니고 인천 시세에 비하면 비싼 느낌? 근데 약간 옆에 온더바에 비하면 비싼것도 아니지.

둘이서 와인 한병 안주 하나 해서 7-8만원? 정도면... 비싼건가.

어쨋든 비싼 만큼 비싼 값하는 곳. 그냥 망할 확률 없이 확실한 곳 원한다면? 분위기 별로 시끄럽지 않고 괜찮고 토굴(?)도 하나 있습니다. 바도 있고요.


3. 흠 안주를 요리류를 안시켜서 요리 평가하기가 좀 그렇네. 브리치즈 구이랑 연어 절임 시켰었는데 요리라 하기엔 뭔가 애매... 여튼 둘다 맛있기는 해서 남김없이 먹었응게.

서버분 아주 친절 하시고 추천합니다. 재방문 의사 있어요.",10
28,27.0,"프레스첼로 39000 지미추리파스타 19000

분위기...미쳤
나의 좌식자리는 2시간 제한이 있었다.
내부 아늑한 자리 많았구 외부 좌석도 마음에 든다.
지미추리파스타는 고수가 향긋한 샐러드파스타인데
면이 얇당 산뜻해서 너무 좋았구 위에 스테이크도 좋았담
와인은 쏘쏘
지미추리파스타 추천! 언젠가 또가야징

주문할 때 직원분이 고수 드실 수 있냐고 여쭤보셨다.
못먹어요. 없어서.",10
29,28.0,"#아무리뷰 02

부평 최애 와인집! 가격이 꽤 비싸지만,,
이만한 분위기에 이만한 안주면 언제나 환영인 부분
특히 안주 중에 크림 파스타가 맛있어서 방문할 때마다 시켜먹는당.",10
30,29.0,"식사 종류도 다양하고 엄청 맛있습니다ㅎㅎ 반주하기에 딱 좋았어요. 평소에도 자주 먹는 흔하디 흔한 크림 파스타를 생각했는데 기대 이상으로 맛있었어요. 덜 매운 투움바 느낌! 그리고 스테이크도 살살 녹더라고용 ㅎㅎ

보통 인당 메뉴 하나씩 시키면 된다고 그래서 와인 한병에 스테이크와 파스타, 안주로 할만한 음식 한가지를 더 시켰는데, 바로 전날 와인슈타인을 갔다와서 그런지 가성비 면에서 크게 비교됐습니다. 와인슈타인은 와인 두병, 안주세개에 십이마넌, 양복점은 와인 한병, 안주 두개에 십마넌.

그래도 너무 맛있으니 인정 ㅠㅠㅠㅠㅠㅠ 여기서 소개팅 하면 음식도, 와인도, 안주도 너무 맛있어서 잘될것 같은 느낌이에요ㅋㅋ 분위기도 양복점을 컨셉으로 하고 있어서 이색적이고 어두컴컴하니 참 예뻐요~

눈이 안 좋은 사람은 메뉴판 보기가 힘든건 함정ㅋㅋ(나야나)",10
31,30.0,"부평에 분위기 좋은 와인집!
크림 파스타랑 스테이크 주문하고 로제 와인 마셨는데
생각보다 파스타 맛있어서 놀랐던..! 스테이크도 적당히 잘 구워주서서 저번엔 조금 질겼는데, 부드럽게 잘먹었다.
와인도 좋구.. 언제 가도 좋은 양복점",10
32,31.0,"음식, 분위기 다 최고입니다..",10
33,32.0,"여기는 상국이보다 물엿이 적게 들어간듯하네요
칼칼한 맛이 있어서 좋네요",10
34,33.0,"부산여행은 이거먹으려고 온거나 다름없어요.
예전에 너무 맛있게 먹은기억이 있어서 찾아왔는데
예전만큼의 큰 감흥은 없네요.
그래도 떡이 쫀득하고 양념도 달짝 진득~하니 맛있어요!",10
35,34.0,"일 때문에 찾은 부산.
내가 좋아하는 이가네떡볶이를 먹었다.
여전히 맛있는 곳.

접근성 - 자갈치역에서 도보 10분내 위치.
분위기 - 시장 내에 위치한 일반 분식집. 분주하다.
웨이팅 - 거의 없음? 내가 갈때만 그랬나...?
주문메뉴 - 떡볶이, 튀김(오징어), 어묵
가성비 - 쏘쏘
맛 - 쌀떡에 무즙 양념으로 매콤 달달 맛있다. 오징어 튀김은 오징어가 두툼하여 씹는 맛이 있고 바삭하다.

재방문의사 있음. 추천 꾹~",10
36,35.0,"떡볶이 좋아하는 사람 주목. 부산에서 손꼽히게 유명한 떡볶이다. 떡볶킷리스트에 저장하자. 이거 먹으러 부산까지 온다는 사람들도 수두룩한 국제시장 떡볶이계의 유재석.
-
부산 #이가네떡볶이
-
입담좋고 진행도 스무스한 유재석님처럼 맛깔난 맛으로 우리를 즐겁게 해주는 떡볶이입니다. 부산에서 제일 유명한 떡볶이집이라고 해도 과언이 아닌데요, 갈 때마다 가게앞이 북적북적 인산인해입니다.
-
물 없이 무로 만드는 떡볶이라니, 믿어 지시나요? 엄청 매콤해보이는 새빨간 소스는 맵지않고 달달합니다. 근데 그 달달함이 부담스럽지 않아요. 이유는 인공적인 조미료단맛이 아닌 무에서 우러나오는 단맛이기 때문.
-
소스만 맛있으면 떡볶이맛집이라고 칭송하지 않을텐데 떡이 굉장히 맛있어요. 쫀득한 가래떡은 일차적으로 오뎅국물에 조리를 해 한판씩 비워질 때 마다 리필해서 소스와 섞어주십니다. 서울에는 이렇게 하는 집 아직 못봤는데, 그래서 서울식 쌀떡과는 차원이 다른 쫀득함을 보여주나봅니다.
-
총평
부산식 쌀떡볶이가 생각날 때마다 이곳이 가장 먼저 생각납니다. 튀김도 맛있으니 주문할 때 떡튀세트로 주문하는 것 추천드려요!
-
부산 중구 부평1길 48
⏰월-토 10:00~17:00(일 정기휴무)",10
37,36.0,"부산에서 유명한 떡볶이집을 한번씩 가보는 중인데 이번엔 이가네 떡볶이를 찾아가봤어요. 예전에 밀키트로 한번 먹어본 적이 있는데 크게 맛있진 않아서 미루고 미루다 기회가 생겨서 다녀왔습니다. 앉아서 먹을 공간은 없고 간단히 서서 먹을 수 있는 곳이 있어요. 한 여름에 방문해서 시장이 매우매우매우 덥습니다.

물 없이 무로만 단맛을 냈다고 하는데 우선 우리가 흔히 생각하는 떡볶이랑은 맛이 사뭇 달라요. 이가네만의 차별화된 맛이 있는 것 같아요. 매운맛은 거의 없고 달달한 맛에 가깝습니다. 4시쯤 방문했는데 어묵은 솔드아웃이라고 해서 떡튀 세트를 먹었어요. 튀김 2개 고르라고 하셔서 오징어 한개, 김말이 한개를 골랐습니다.

분식집 떡볶이 보다는 왠지 반찬에 가까운 맛이예요. 약간은 걸죽하고 진한 맛이라고나 할까요.. 먹으면 함께 딸려오는 무채때문에 그렇게 느껴지는 걸수도요. 튀김은 튀김옷이 좀 두껍긴 했는데 김말이보다는 오징어 튀김이 더 맛있었습니다. 떡은 쫀득하고 맛있어요:)

그래도 부산 유명 떡볶이집 중에서는 차별화가 있어서 한번쯤 추천할 만 한 곳이예요.

#부산떡볶이 #떡볶이맛집 #깡통시장맛집",10
38,37.0,"부산에 떡볶이를 먹으러 가는 사람입니다.
부산식 빨간 쌀떡볶이를 먹은 뒤로는 떡볶이 깐깐쟁이가 되어버렸습니다.

부산에는 짱떡볶이 빨간떡볶이 이가네 다리집 상국이네 등 유명한 곳들이 있는데 그중 가장 서울에 팝업으로 접하기 쉬운 곳이 이가네가 아닐까싶습니다. (시판소스도 많이 판매중)

제가알기로는 저중 밀키트식으로 파는것이 현재는
이가네와 상국이네 정도로 알고있는데..
째뜬 이가네는 비교적 접근성이 좋은 것 같습니다.

저의 단연 넘버원은 짱떡볶이 인데(개취입니다)
제가 짱떡볶이를 좋아하는것은 뭔가 소스 끝에서 나오는 깊은 맛!!!
(완전 뜬구름 잡기식...ㅋㅋㅋㅋ)
어떻게 내는 건지 감도 안잡히는 그 은근한 매운맛이 너무 좋아서입니다.
또 튀김이 끝내주고...또 그 국물이 튀김과의 콜라보가 끝내줍니당ㅎㅎ

그런데 한동안 짱떡볶이가 한동안 휴업을 했었고 ㅠㅠ
그때 다른 곳들을 조금 더 파보았는데
저의 2순위는 이가네입니다! 이가네의 조리 방법은 중탕식으로 가열하면서 무즙이 나온다고 알고있는데 그래서 그런지 개운한 느낌이 있어서 좋았습니다!

제가 길치라.. 제 기준에는 시장 안쪽에 위치해서
접근성이 나쁘다고 생각도 되지만 헤매고 다니면서
부산온김에 시장 구경도 하게되는 점은 또 좋은 것 같기도합니당ㅎㅎ",10
39,38.0,시장떡볶이! 굿,10
40,39.0,물 없이 무로만 만든다는 그 유명한 떢볶이!! 맵지 않고 단 맛이 나는데 무 단맛이라서 적당하고 딱 좋았어요!!사람 없을때 주문해서 다행 ㅎㅎ 먹고 있는데 순식간에 사람들 줄이 길어지더라고요 부산 와서 시장구경하다가 한번쯤 먹으면 좋은곳,10
41,40.0,"간단평: 디큐브 팝업으로 먹은거라 정확한 평은 아니지만, 맛있었다.

건더기가 무말랭인가, 되게 특이한데 잘어울렸다.
소스는 맵고단데걸죽한, 자극적인맛.
우리가 아는 소스맛인데 맛집인게 또 인정되는 맛..",10
42,41.0,여기 너무 맛있어요 또 먹고 싶다 ㅠ,10
43,42.0,참치김밥 맛있었다. 전통순대도 맛있었다. 그런데 쫄볶이를 먹었는데 양념이 흔들렸는지 설탕맛이 너무 심하게 많이 나서 7시간이 지난 지금도 입이 아리다. 김밥을 먹으러 가시길 추천! 김밥 진짜 맛있었다,10
