,0,1,2
10,9.0,"벼르고 별렀던 슬로우치즈를 드디어 방문해봤어요. 금요일 3시반이라는 애매한 시간에 방문해서 그런지 가게에 손님은 저희밖에 없었습니다.
메뉴는 모짜렐라 샐러드 / 부라타 샐러드 / 프로슈토 토스트 / 부라타 토스트 이렇게 네종류 뿐이었어요. 치즈를 먹으러 온거라 모짜렐라 샐러드, 부라타 토스트 두 개 주문했습니다.
둘 다 너무너무 맛있고 양도 많았어요. 모짜렐라 샐러드는 발사믹, 오일과 토마토, 어린잎, 빵 두쪽과 함께 나오는데 당연히 기대했던 만큼 모짜렐라 치즈는 쫀쫀하고 쫀득하니 맛있었구요, 오일도 상당히 맛있었어요. 꼭 밑에 뿌려져있는 소스를 듬뿍 찍어 드세요
부라타 토스트는 사실 비주얼상으로는 모짜렐라 샐러드와 크게 달라보이지 않아서 비슷한 맛이겠거니 했는데 토스트 메뉴는 확실히 밑의 사워도우가 푹 젖어있어서 샐러드의 사워도우와는 다른 매력이었네요. 부라타치즈, 당연히 두말할 것 없이 맛있었구요 치즈 뿐 아니라 썬드라이토마토도 달달하니 맛있어서 치즈와의 조화가 좋았어요.
기대가 컸는데도 전혀 실망하지 않고 끝까지 만족스러웠습니다. 웨이팅이 왜 많은지는 알 것 같아요 매장에 좌석이 너무 적더라구요ㅜㅜ 가격이 꽤 되는 편이지만 양도 생각보다 많아서 한 끼 식사로 정말 충분합니다. 재방문의사 만땅입니다!",14
11,10.0,"청담사거리에 위치한 수제치즈 브런치 맛집
치즈덕후라면 필수적으로 방문해야 하는!!
웨이팅이 항상 있는 맛집이에요

가격대는 있는 편이지만
치즈가 신선하고 맛있어요
가끔 생각나는 맛이라 또 가고싶으나
웨이팅때문에 망설여지는 곳입니다ㅋㅋ

모짜렐라는 쫄깃, 부라타는 부들부들
메뉴가 한정적인것은 아쉬우나
치즈들이 너무 맛있어요",14
12,11.0,"슬로우치즈
여긴 프로슈토 샌드위치 두개 세개 먹어야함
부라타도 맛있음 ㅠㅠㅠㅠ",14
13,12.0,"오픈시간 맞춰갔는데도 대기 한시간 했어요ㅠ
주문한 두 메뉴가 비슷해서(치즈+토마토+올리브오일)
프로슈토가 올라간걸 주문할걸...했어요ㅠ
맛있고 치즈 원없이 먹고왔네요
메뉴가 좀 더 다양했으면 좋았을텐데 하는....아쉬움이...",14
14,13.0,"유명해지기 전부터 친구가 정말 맛있다고 추천해줬는데 갑자기 너무 유명해져서 못갔다가 드디어 가보게된 집이에요!

3명이서 갔는데 4가지 메뉴 다 시키기에는 사장님이 배부를수 있다고 하셔서 3가지 메뉴만 시켰습니당.
부라타 치즈를 정말정말 좋아하는데 여기 부라타치즈는 진짜 예술이에요... 어쩜이리 맛있을수가 있는지!!! 모짜렐라치즈도 엄청 부드럽고!!

근데 식당이 좀 작아서 4명이서 오기에는 힘들것 같아요ㅠㅠ",14
15,14.0,"청담의 슬로우치즈

치즈와 요거트류를 직접 만드셔서 판매하시는 곳이구
간단한 메뉴도 같이 판매하고있어요!

오전에 방문하면 주차할 곳도 없구 대기가 너무 길어서ㅠㅠ
테이크아웃해봤어요! 사진에는 없지만 부라타치즈보다는 모짜렐라가 훨씬 맛있었어요.
요거트도 직접 만드시는 것 같은데 살짝 꾸덕한 느낌이에요.

사람 많이 없을 때 방문해서 먹어보고싶은 곳 입니다",14
16,15.0,"토요일 12시 30분경 갔는데
2시간가량 웨이팅 있을것같다셔서
바로 포장해서 나왔다

잘 몰라서 고민하고있으니
친절히 메뉴설명 해주셔서
가장 유명한 세가지 조합 선택

부라타 치즈가 정말 고소하고 맛있다
오픈샌드위치는 생각만큼 꿀이 튀지 않고
입안에서 씹을수록 조화가 좋다",14
17,16.0,"➡️ mozzarella fior di latte toast-18,000원
burrata-23,000원
prosciutto toast-12,000원
포장-mozzarella fior di latte-18,000원
포장-burrata-23,000원
명성만큼 맛있었던 치즈들. 그 중에 프로슈토 토스트는 환상이었고 부라타 치즈도 너무 맛있었다. 모짜렐라 토스트는 결이 쭉쭉 늘어나서 역시 꼭 먹어보는 걸 추천! 예약하기가 매우 힘들지만 그만한 가치는 있는 곳. 전 메뉴를 다 시키는 걸 추천합니다.",14
18,17.0,"딱 한 번! 쯤은 먹어봐야할 치즈가게

10시반에 가서 웨이팅 걸었는데 1시반에 입장했다....
극악의 웨이팅ㅠㅠㅠ 토요일은 무조건 9시반에는 가야할듯!!

프로슈토 샌드위치, 부라타치즈, 모짜렐라치즈 이렇게 3개를 주문했다. 대부분 이렇게 주문하시는지 직원들도 이 3종을 3개요! 라고 부르더라.

부라타치즈는 예상했던 것보다 맛있었다! 처음 몇 입은 감칠맛이 좋았는데 먹다보니 느끼해서 토마토 없이는 먹기 힘들었다ㅠㅠ
모짜렐라치즈는 쫀득하고 따뜻한 식감이 좋았는데 맛은 밋밋해서 아쉬웠다! 깊은 맛이 조금 부족한듯ㅠ

프로슈토 샌드위치는 평이 굉장히 안좋았는데 생각보다 너무 맛있었다! 빵은 좀 아쉽지만 프로슈토의 짠맛과 꿀의 단맛이 너무 잘 어울렸고, 느끼한 치즈맛을 잡아줘서 좋았다.

가격이 가격이고 웨이팅이 웨이팅인지라 한 번 방문으로 족하다고 생각한다!",14
19,18.0,그 동안 먹은 치즈중에 최고…웨이팅이 후회되지 않아요,14
20,19.0,"사장님이 직접 성형 하시는
모짜렐라 치즈는 비주얼부터 식감까지
아주 만족스러웠습니다.
부라따 치즈는 반을 가르면
생크림과 치즈가 폭포수처럼 흐르는데
프로슈토 토스트와 함께 먹으니
밸런스가 좋았습니다.
치즈 좋아하는분들은 물론이며
와인 좋아하는분들도 와인과
함께하기 좋은 메뉴들이었습니다.",14
21,20.0,"맛있음!
특히 부라타 치즈가 부드럽고 인상적인.
(그러나 간은 심심했음. 따로 소금 부탁드려서 같이 먹었더니 내 입맛에는 더 좋았다)

모짜렐라 토스트도 쫀득포근하고 맛있었음.
기본적으로 빵이 너무 취향이어서 토스트류들도 다 좋았던.
의외로 치즈가 따뜻했는데 그게 전혀 불쾌하다기보다 기분 좋은 신선함으로 다가온다.

프로슈토 토스트는 프로슈토가 매우 짜서 양 조절을 잘해야지 괜찮았음.

청담에 위치해서 가격도 싸지 않기 때문에 적극 추천하는 곳은 아님. 그렇지만 치즈를 좋아한다면 또 날이 좋다면 한 번쯤은 갔을 때 만족스러울 듯.",14
22,21.0,"들어나 봤나 수제치즈?

거의 유일하다시피 '직접' 만든 모짜렐라와 부라따치즈를 맛볼 수 있는 가게 슬로우치즈
개인적으로 부라따를 굉장히 좋아해서 처음 방문때 부라따를 먹어 봤었는데 나중에 알고보니 모짜렐라가 평이 더 좋더라 그래서 모짜렐라를 먹어봤는데 진짜 훨씬 맛있.... 한개 먹고 너무 맛있어서 그자리에서 한접시 추가해서 더 먹음...
자리가 적고 조금 불편한데다 대저토마토가 아닌 완숙토마토를 쓰면 어떨까 하는 조그마한 아쉬움 그래도 치즈는 뭐 최고",14
23,22.0,"치즈 고수의 치즈 맛집
이런 식당이 많아지기를 간절히 바랍니다
자리는 협소하더라도 아름다운 치즈를 먹고나면 모든것이 이유가 있어보이는 곳
전 메뉴 다주세요 시전할 수 있는
대낮부터 와인도 곁들일 수 있는
Happy place",14
24,23.0,"한줄평: 나의 한계는 어디까지인가

오픈 시간보다 약 삼십분 먼저 갔었고 그래서 첫번째로 들어갔었습니다. 혼자 방문해서 메뉴 세개를 시켰는데, 빵이 중복될 것 같다고 제해서 주문 받아주시는 것을 보고 아 나만 이렇게 욕심쟁이가 아니구나 싶었습니다 하하
그리고 결과적으로 쓱싹 싹 다 비우고 나오는 길에 오픈 토스트 하나도 추가했습니다.
또 방문 하고 싶지만 날이 너무 추워서 좀 따뜻해지면 가야겠어요..",14
25,24.0,"모짜렐라 샐러드, 프로슈토 토스트, 부라타 치즈 세 메뉴 모두 시켰고 세상 프뤠시한 치즈들을 맛 볼 수 있었음

1. 모짜렐라 샐러드
제일 먼저 먹으라고 안내해 주신 메뉴. 실타래 같은 모짜렐라 치즈.. 결 하나하나의 감촉이 입에서 다 느껴져요! 어쩜 모짜렐라가 이렇게 쪼올깃 꼬소한 치즈였나요? 함께 구워져나오는 사워도우 빵은 옆에 뿌려진 올리브유에 살짝 젹셔져 고소함이 한층 더해진 맛,,

2. 프로슈토 토스트
모짜렐라 샐러드에 곁들여 나온 사워도우와 같은 빵인 것 같은데 크림치즈를 한층 바른 후 루꼴라와 프로슈토, 무화가 두조각 올려주신 것 같았어요. 크림치즈가 무엇인지 달달+짭조름+고소의 완벽한 하모니 ㅠㅠ 치즈맛만 기대하고 갔는데 토스트 매우 맛있게 먹었숴요,,

3. 부라타치즈, 샐러드
믿먹 부라타, 부라타치즈 샐러드라면 빼놓지 않고 시키는 편 >.< 두 메뉴를 먹고 먹어서 그런지 사일짝 느끼했어용. 땡땡한 아이 반으로 가르면 안에 치즈가 후루룩 넘쳐요! 잘 모르지만 그냥 매우 fresh 한 갓 만들어져나온 아이 같은 느낌.

10시 40분쯤 도착하여 웨이팅거니 4번째 순번으로 오픈과 동시에 입장 성공ㅋㅋㅋ 연차의 목적은 오로지 슬로우치즈였어요.. lovely...",14
26,25.0,"괜찮은 맛이지만 이 정도의 웨이팅을 뚫고 먹을만한 음식인가에는 다소 의문, 물론 서울에 직접 만들어 내는 모짜렐라, 부라타 치즈를 맛 볼 수 있는 곳이 흔하진 않지만 또 아주 없는 것도 아니어서
한 시간 반이 넘는 웨이팅이 억울해서라도 모든 메뉴를 다 주문하지 않을 수 없는데 또 메뉴가 식재료등이 거의 겹쳐 계속 같은 디쉬를 먹는 기분이다 재방문 의사 없음",14
27,26.0,"〰️총점: (3.5/5), 재방문 의사 yes

✔Comment

미식가들의 극찬이 의아해서라도 재방문하고 싶은 곳. 최근에 핸드폰을 바꾸는 바람에, 이전 폰에서 리뷰를 꼭 쓰고 싶었던 곳들만 사진을 추려놓고 열심히 달리고 있는데... 그 중에서 내 감상과 다른이들의 평가가 가장 극명하게 갈린 곳이다. 내 친구들도 '인생치즈'였다고...

부라타 치즈 킬러인 나. 이집에 대한 소식을 듣고 그주에 바로 방문... 전 메뉴를 주문했다. 생 모짜렐라 치즈가 매우 신선하게 느껴졌고, 물렁하지 않고 단단한 것도 좋았다. 부라타 치즈도 겉은 쫀득한데, 결결이 촉촉하고 몽글하게 속이 흐르는 게 우수한 상태였다. 그때는 토마토 대신 생 무화과가 나왔으니, 더욱 더 내 취향을 저격했을 법도 한데. 크게 인상적이진 않았다. 맛이 있었는지는 몰라도 유쾌한 시간은 아니었던 탓일까.

응대가 엉성해서 웨이팅 안내 순서도 뒤죽박죽이고, 가격도 적혀 있지 않은 식전주를 추천해서 같이 시켰더니 잔 당 1만 3천원인가 그랬음. 말씀해 주셨으면 고려했을텐데 메뉴의 음료 파트를 가리키시며 '아직 쓰진 않았는데...'라고 하시길래 보니, 스파클링 어쩌고 옆에 '4'라고만 쓰여 있었다. 맛도 달달 탄산 음료라 정말 돈이 아까웠다. 심지어 치즈맛까지 방해해서 워스트... 둘이서 8만 얼마가 나왔다 ㅠ 유일무이하게 뛰어난 집일수록 제대로 즐기고픈 마음인데, 그러지 못해 아쉬움이 남는다. 재평가를 위해 다시 방문하고 싶다.

➰추천 메뉴: mozzarella fior di latte(18,000), burrata(23,000)

#슬로우치즈 #일리있는맛 #원샷리뷰",14
28,27.0,"청담경찰서 뒤에 쬐깐하게 위치한 곳!

치즈로 시작해 치즈로 끝난다. 둘이가면 메뉴는 세 개 시켜야....가면 다 먹고 싶어질 것이다.

뭘 더 설명해야 할까? 직접 만들었다는 치즈는 풍미와 맛에서 이미 게임 오버고, 들러리로 샐러드와 오일 등이 같이 춤을 춰주는 것 뿐이다.

오픈 전 긴 대기로 다 들어가지도 못하는데, 재료소진이 빨리될 수 밖에 없다는 걸 납득할 수 있는 맛",14
29,28.0,"그토록 그토록 먹고 싶었던 슬로우치즈ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
평일 오픈시간 맞춰서 갔더니 웨이팅이 역시...ㅎ 근처 카페에서 1시간 수다떨다가 전화 와서 달려갔어요
다시 못 올지도 모르니까 모짜렐라치즈샐러드, 부라타치즈샐러드, 프로슈토토스트 다 먹었어요!

저의 베스트는 부라타치즈샐러드! 부라타치즈 맛있는 건 알고 있었지만 이건 더 해... 진짜 짭조름하면서도 고소~한 우유맛이 나면서 치즈가 부드럽지 찢어져요. 토마토랑 같이 나오는데 토마토도 드레싱이 뭔지 달콤새콤함이 과하지 않고 깔끔한 뒷맛이 좋아요. 치즈랑 같이 먹으면 ㅠㅠ
말잇못. 부라타치즈는 부드럽고 고소한 게 매력이라면 모짜렐라치즈는 담백한 맛과 쫄깃한 식감이 매력! 프로슈토 토스트는 큼직한 빵에 비해 위에 올라간 게 빈약해서 그런지 한 방이 없어요. 그래서 치즈랑 같이 먹었어요ㅎㅎ 그럼 세상 맛있어짐.
이 집은 토마토샐러드, 치즈 잘 하는 걸로 완전 인정!",14
30,29.0,"죽은 빵도 살린다는 발뮤다로 빵을 굽고
직접 만든 치즈 + 새콤달콤한 토마토 + 향긋한 올리브 오일
입 안에서 맛이 터져요",14
31,30.0,"외국에 살면서 망플 맛집 보고 즐겨찾기에 추가하는게 인생의 소소한 낙이었는데 그중에 가고 싶은 집 탑3에 들었던 슬로우치즈! 오픈 시간보다 이십분 늦게 도착했는데 그날 모든 테이블이 마감됨... 그래서 그 다음주에 의지의 한국인인 나는 오픈 시간보다 삼십분 일찍 가서 먹을 수 있게 됐다!
결과는 만족! 메뉴 모두 맛있었다",14
32,31.0,"생각보다는 그저그랬던 슬로우치즈. 평일 오픈시간 15분 전에 갔는데도 첫타임에 못들어가 한시간이나 기다려 들어갔다. 평이 좋아 기대가 컸던 탓일까, 생각보단 그저 그랬다. 치즈가 치즈라 그런가... 모짜렐라는 온도가 애매했고 쫀득하고 비주얼은 좋았으나 그냥 그뿐이었다. 그냥 맛있는 치즈네... 그 이상의 생각은 들지 않았다. 부라타 치즈는 느끼해서 좀 남겼다. 인상깊었던건 바질의 향기... 바질 페스토가 먹고싶다는 생각만 남았다.",14
33,32.0,"4.5
부라타 샐러드
모짜렐라 샐러드
프로슈토 토스트

부라타는 먹는 순간 입안에서 우유향이 확 느껴져서 고소하고 신선하다는 생각이 먼저 들었어요.
부드럽고 탱글탱글한 식감에 신선한 향이라니ㅠㅠㅠ 이거 자체로 좋았어요. 생후추를 갈고 소금을 조금 뿌려주는데, 갓 나왔을 땐 짜다는 생각이 안 들었는데, 좀 시간이 지나니 소금은 짜게 느껴졌어요.

토스트는 빵 위에 크림치즈가 살짝 발라져 있고 프로슈토가 얹어져 있어요. 재료가 별 게 없다 싶은데도 맛있어요.

위의 두 메뉴가 맛있어서 모짜렐라도 추가주문했어요.
같은 간 친구는 좀 식으니까 물린다고 금방 포크를 내려놨어요 전 세 메뉴 다 맛있었어요!

오픈 시간 전에 도착해서 웨이팅 리스트에 적었는데도 약 1시간 15분 정도 기다렸어요. 바로 드시고 싶다면 적어도 오전 11시엔 도착하시는 게 좋을 것 같아요.

12시 40분 쯤 오신 분은 당일 대기 명단 마감이라 그냥 돌아가셨으니... 참고하세요!",14
34,33.0,"생치즈 먹을 수 있는곳
저는 갠적으로 넘넘 잘 먹었어요 !! 부라타 치즈 별거 아닌데 별거 더라구요
모짜렐라 치즈도 치즈이 고소함과 그 덜 익은 토마토와 오일과 발사믹의 조화로움!!!!
두번 가고 세번 가여 !! 가끔 줄도 서는데 ㅠ 그래도 좋아오",14
35,34.0,"치즈먹고 감동받는 건 정말 오랜만이다. 가격이 비싸지만 이탈리아에서 갓 만든 것 같은 치즈가 나오므로 용서할 수 있다. 비행기표 생각하면 싸다.. 코로나 사태로 사실상 여행 금지국이 되어버린 이탈리아, 슬로우치즈가 보내드립니다.

가장 베스트로 꼽고 싶은 건 역시 모짜렐라 샐러드. 이 한 접시는 레드 그린 화이트라는 색감도 그렇지만 맛도 과장을 조금 보태서 이탈리아를 그대로 담았다. 잘 익어서 단맛이 가득한 대저토마토에 상큼한 바질, 예쁘게 결을 내며 찢어지는 쫄깃하고 담백한 모짜렐라 치즈가 정말 완벽한 조화를 이룬다. fresh 라는 단어는 이런 것을 두고 만들어진 말이 분명하다.

부라타치즈도 감동의 도가니. 진짜 퀄리티 미쳤다ㅠ 신선한 것은 물론 부라타 특유의 고소한 맛이 정말 진하게 느껴진다. 밀키하고 농후한 부라타의 풍미에 올리브 오일을 더하니 리치함이 배가됨. 모짜렐라 샐러드에 나온 빵으로 거의 설거지 했다.

프로슈토 토스트는 굳이 시키지 않아도 될뻔했다. 맛있지만 이 정도 수준의 오픈 샌드위치는 다른 곳에서도 얼마든지 먹을 수 있음.

아쉬운 것은 커피. 전반적으로 탄맛도 강하고 너무 맹맹하다. 특히 라떼는 우유 비율이 지나치게 높아서 우유맛 밖에 안남. 또 평일에도 사람이 많아 먹기가 어렵다는 것도 큰 단점. 오픈시간에 딱 맞춰갔더니 겨우 착석할 수 있었다.",14
36,35.0,"수제 치즈. 부라타 치즈 하면 딱 여깁니다 여러분!

다만.. 정말 일찍가야하고, 사전 안내없이 닫을수도있으니

전화하고 가야해요.

사장님이 오픈 스피릿(?)이라 일찍 닫을때도 있고,
보통 재고 소진으로 일찍 닫아요.

좌석은 사실 3개 테이블밖에 없어서 테이크아웃이 많아요.

부라타치즈에 눈을 뜨게 해준 이곳",14
37,36.0,"11시반 오픈인데 11시 15분에 웨이팅 명단을 작성했더니 1시에 먹을수 있었어요. 자리가 적고 웨이팅이 길기 때문에 일찍 방문하는걸 추천드립니다.
하지만 맛은 기다린 보람이 있습니다. 세가지 메뉴가 있는데 다 시켜보시는걸 추천드려요",14
38,37.0,"호시탐탐 노리다 드디어 저도 슬로우치즈!!! 다녀왔어요
생각보다 배도 차고 기대도 많았는데 그 큰 기대에 충족했던:)

메뉴를 주문하는 것이 살짝 헷갈렸는데요, 총 3가지 메뉴로 샐러드 메뉴 2개(부라타, 모짜렐라), 토스트 메뉴 1개 있는 것이더라구요 잘 몰라가지구 ㅎㅎ;;; 부라타랑 토스트 하나씩 주문했는데 모짜렐라 샐러드 못먹어봐서 넘나 아숩!!!

부라타 치즈는 네덜란드에서 먹은 이후로 제일 맛있었던.. 씹으면서 정말 이게 치즈지 하는 생각이 들었어요 푸석하게 바스러지는 것이 아니라 밀도있게 갈리면서 보들보들함이 입술에서부터 혀까지 느껴졌어요 무작정 짭조롬하지도 않고 밀키함-고소, 단백함이 입에서 은은하게 맴돌고, 함께 나오는 토마토 샐러드를 곁들이니 상큼달달함과 어우러져 그야말로 브런치의 정석인 맛!

토스트는 많은 분들의 리뷰대로 샐러드에 비하면 조금 아쉽다는 인상이 남을 수 있는데,, 이유를 생각해보니 빵에서 느껴지는 풍미나 전반적인 재료가 이끌어내는 시너지가 좀 빈약한 느낌이어서 그런게 아닐지.. 지극히 개인적인 생각입니다 맛없는건 아니었고 탄수화물도 같이 곁들일 수 있어 저는 좋았어요ㅎㅎ

생각보다 웨이팅은 금방금방 빠져요 대기 걸어놓고 근처 산책하시거나 카페 다녀오시면 오래, 지루하게 기다리시지 않아도 될 것 같아요 2시 넘어서 오시면 웨이팅 잘 안 하실 것 같은데,,, 그날그날 상황에 따라 다른거니까요! 못 먹어본 모짜렐라 샐러드도 궁금해서 재방문 할 것 같아요",14
