title,score,content,write_date,source_site
나의 특별한 형제,3.0,부족함을 채워줄 수 있다는 것. 가족.,null,watchapedia
나의 특별한 형제,2.5,근래 사회성을 품은 한국 대중영화는어째 수년째 제자리걸음.,null,watchapedia
나의 특별한 형제,3.5,태어나면 끝까지 살아야 한다는 책임가족은 뜻대로 선택하고 태어나는 것이 아니기에때로는 혈육으로도 대체할 수 없는 단 하나뿐인 특별한 형제,null,watchapedia
나의 특별한 형제,1.5,"마냥 착하게 흘러가는게 나쁘다는 말은 아니지만, 깊게 짚고 갈 수도 있는 사회적 약자의 소재를 이렇게 가볍게 휘발시킨건 아쉽다.",null,watchapedia
나의 특별한 형제,4.0,조금이라도 이해했다는 생각이 정말 큰 착각이었음을 보여주는 단 한 장면,null,watchapedia
나의 특별한 형제,2.5,두 사람이 왜 서로에게 필요한 존재인지에 대한 이유와 과정이 이미 여러 비슷한 영화들에서 봐왔던 것처럼 뻔하다. 그럼에도 신하균과 이광수의 연기가 어느정도 호소력을 전달한다.,null,watchapedia
나의 특별한 형제,3.5,서로의 실수를 사랑하자,null,watchapedia
나의 특별한 형제,3.5,신하균 이광수의 연기가 좋았다. 이광수의 평소 모습으로 생각하기 힘든 연기를 보였다. 그런데 이솜의 역할이 이해하기 힘들다. 알바하는 수영장에서 자주보는 형제가 도와달라는 5분 이하의 짧은 부탁으로 거의 무보수로 도와주는 이솜의 행동은 이해하기 힘들다.,null,watchapedia
나의 특별한 형제,2.5,"전형적인 한국식 '웃음과 감동을 동시에!' 영화의 표본. 아니, 어쩌면 파생 영화 정도..펀(fun)하고 싶지만 그냥 뻔한 내용...비스무리한 영화들이 너무 많이 스쳐가서인지 감흥은 별로 없었다.....그러나, 라면만큼은 먹고 싶어졌다.",null,watchapedia
나의 특별한 형제,3.5,"이광수가 예능캐릭터가 아닌 배우로서 보이는 영화5월 가정의 달과 잘 어울려서 가족, 친구, 소중한 사람과 보면 좋을 것 같다",null,watchapedia
나의 특별한 형제,2.0,"아름다운 동거, 그러나 구차한 연출",null,watchapedia
나의 특별한 형제,3.0,안좋지 않다. 그렇다고 썩 좋지도 않다. 아주 적당한 음식같은 느낌의 영화. 이광수 연기포텐이 완전히 터진 듯 하다.,null,watchapedia
나의 특별한 형제,2.5,"가정의 달에 가족 단위의 관객들을 겨냥한 착한 영화~ 적당한 재미, 적당한 갈등, 적당한 감동과 누구나 한번쯤 생각해 볼만한 메시지를 던지는 작품이다.. 캐릭터가 좀 더 설득력이 있었으면 하는 아쉬움이..^^",null,watchapedia
나의 특별한 형제,4.0,강요하지 않는 눈물. 희화화시키지 않는 절제.신하균과 이광수의 힘들었을 연기에 박수를...[20190417 시사회],null,watchapedia
나의 특별한 형제,2.5,상호보완에서 오는 특별함의 의미.,null,watchapedia
나의 특별한 형제,3.0,"나에게 특별한 사람이 있다고 말할 수 있다는 건 이 땅에서 가장 특별한 행복이자 행운일 것이다..이 영화는 더욱 특별하게 보았는데, 바로 '가치봄' 영화로 보았다는 점이다.지금까지 '배리어프리'라고 불렸던 시청각장애인을 위한 영화는 올해부터 '가치봄'으로 공식 명칭화 되었다. 처음으로 영화관에서 가치봄 영화를 본 것인데, 배급사와 제작사의 로고까지 상세히 설명해주는 화면해설과 눈만으로도 오롯이 들려오는 듯한 한글자막까지,  가치봄 영화는 굉장히 소중한 영화임을 몸소 느끼고 왔다.",null,watchapedia
나의 특별한 형제,4.0,신하균 이광수 두 배우의 진솔한연기가 돋보였다. 장애에대해 과하지도 덜하지도 않게 잘표현한듯싶다.,null,watchapedia
나의 특별한 형제,4.0,"개인적으로 장애인을 주인공으로 하는 영화를 보기 전에 가장 먼저 생각하게 되는 것은 영화가 장애인을 어떤 태도로 보여주고 있느냐입니다. 2월에 개봉했던 영화 [증인]에서도 비슷한 생각을 했습니다. [증인]은 상당히 조심스러운 태도로 인물을 보여주고 있다는 생각이 들었습니다. 그리고 [나의 특별한 형제]에서도 비슷한 모습을 엿볼 수 있었습니다. [증인]이 진중하게 다루고 있다면, [나의 특별한 형제]는 다소 가벼운 톤으로 보여주고 있습니다. 저는 개인적으로 가벼운 톤을 조금 더 선호하는 편입니다. 때에 따라 다르겠지만, 별것 아닌 것처럼 보여주는 방식을 좋아합니다. 조금 다르게 말하면, 흔하게 있는 일처럼 보여주는 방식을 좋아합니다. 이런 생각은 익숙함과 관련이 있습니다. 한때, 서비스업 일을 했던 적이 있었는데, 제가 있던 곳이 휠체어를 타시는 분들이 이용하기 편리한 곳이라서 휠체어 손님을 많이 응대했습니다. 처음에는 상당히 낯설고 어려웠습니다. 무언가 도와드려야 할 것 같다는 생각도 들었죠. 하지만, 얼마 뒤에 금방 적응하였고 익숙한 일이 되었습니다. 물론, 휠체어를 탄다고 모든 분들이 장애인은 아닙니다. 다리를 다치는 등 다른 요인으로 인해 휠체어를 타시는 분들도 있습니다. 하지만, 대부분의 사람들은 휠체어를 타고 있는 분들을 장애인이라고 생각하십니다. 적어도 극장에 있는 이동식 좌석을 휠체어석이 아닌 장애인석이라고 부르는 것부터 그런 의식이 내재되어 것이라고 생각합니다. 영화 속에서도 장애인을 다루는 태도를 조금 가볍게 할 필요가 있다고 생각합니다. 장애인도 비장애인처럼 똑같은 사람인데, 더 특별하게 대하는 것이 역차별로 느껴질 수도 있습니다.그렇다고, 영화에서 장애인의 특징을 웃음 코드로 사용하는 것은 정말 싫습니다. 과거 한국 영화에서는 장애를 가진 인물을 웃음 코드로 많이 사용했습니다. 그런 전적 때문에 [증인]이라는 영화가 관객들의 마음속에 더 와닿던 것 같습니다. [나의 특별한 형제]는 유쾌한 톤으로 다루면서도, 장애인들이 가지는 현실적인 문제와 그 문제를 해결하려고 하는 그들의 이야기를 다루고 있습니다. 개인적으로는 재미있게 봤습니다. 가장 마음에 들었던 것은 영화 속 두 주인공의 설정입니다. 서로 다른 장애를 가지고 있는 두 인물의 각자 할 수 있는 범위 내에서 서로를 도와가며 살아가고 있다는 것이죠. 물론, 그것이 비장애인만큼 완벽함을 보여주지는 않지만, 나름 상호보완적으로 살아가고 있는 모습입니다.   영화 자체에 대한 이야기를 해보자면, 이야기 전개가 상당히 빠릅니다. 시간을 끌 수 있는 요소가 다분함에도 영화는 과감하게 생략합니다. 영화는 어떠한 에피소드의 과정보다는 발단과 결말만 보여주면서, 상당히 빠르게 이야기를 전개시킵니다. 덕분에 지루하지는 않습니다. 조금만 지나면, 새로운 이야기가 시작되니 다른 생각을 할 겨를이 없습니다. 그럼에도 영화가 조금 뻔하게 느껴지는 것은 단점입니다. 개인적으로는 어쩔 수 없는 선택이 아니었을까 싶습니다. 영화가 하고 싶은 이야기 자체가 이런 구조가 아니면, 나오기 어렵다는 생각이 듭니다. 최대한 뻔하지 않게 보이기 위한 시도들이 보여서 저는 나쁘지 않았습니다. 영화 [극한직업] 역시 구조적으로는 뻔하게 느껴질 수 있습니다. 하지만, 영화가 뻔하지 않게 보이려는 노력이 보였고, 그 노력들을 관객들 또한 인정해준 것이라고 생각합니다. 비슷한 시기에 개봉했던 영화들을 생각해보면, [극한직업]은 상당히 신선한 영화였습니다.  그리고 배우들의 연기가 상당히 좋습니다. 이광수 배우의 연기가 상당히 돋보입니다. 사실, 지적장애를 가진 인물을 연기하는 것이 쉬운 일은 아닙니다. 손가락 움직임이나, 얼굴 근육 하나하나의 움직임이 상당히 중요합니다. 연기를 하고 있다는 생각이 전혀 안 들 정도로 상당히 놀라운 연기였습니다. 정말, 노력을 많이 했다는 것이 느껴집니다. 신하균 배우는 이미 훌륭한 배우입니다. 개인적으로는 이광수 배우보다 더 힘들었을 것이라는 생각이 듭니다. 몸을 움직일 수 없는 역할이기 때문에 얼굴로만 모든 것을 표현해야 합니다. 아무래도 연기를 하거나, 말을 할 때 자신도 모르게 몸을 움직이는 경우가 많습니다. 연기를 할 때도 마찬가지입니다. 신체를 사용한 감정연기가 훨씬 수월합니다. 신하균 배우는 몸을 쓸 수 없는 상황에서 목조차 가누기 힘든 세하라는 인물을 제대로 보여줬습니다.이솜 배우의 연기도 좋았습니다. 무엇보다 이솜 배우의 매력이 쏟아지는 영화인 것 같습니다.  두 배우 모두 연기라는 것이 믿기지 않을 정도로 상당히 좋은 모습을 보여줬습니다. 그저, 두 배우의 연기를 보기 위해 극장에 가셔도 아깝지 않을 것 같습니다. 그 정도로 상당히 훌륭한 모습을 보여줬습니다.  영화가 궁극적으로 말하려고 하는 이야기가 상당히 마음에 들었습니다. 스포일러가 될 수 있기 때문에 자세히 말씀드리지는 않겠지만, 제가 생각하는 가치관과 부합하는 이야기라서 그런 것일지도 모르겠습니다. 비장애인이 장애인에게 해줄 수 있는 도움이라는 것이 무언인지에 대한 질문에 이 영화의 결말이 답변이 될 수 있지 않을까 싶습니다. 개인적으로는 아이가 있는 집에서 아이에게 교육용으로 보여주기에도 적합한 영화가 아닐까 싶습니다. 장애인을 대하는 태도도 좋고, 비장애인과 장애인이 함께 살아가는 모습을 아무렇지 않게 보여주면서, 같은 사람이라는 생각이 들게 합니다. 영화 속 인물들이 왜 이런 사람이 되었는지를 생각해보면, 그 원인이 그리 멀지 않은 곳에 있다는 생각이 듭니다. 멀지 않은 곳에 있기 때문에 쉽게 해결할 수 있는 문제가 아닐까 싶습니다. 그들이 생활하던 시설의 이름은 ‘책임의 집’입니다. 태어났으면, 살아가야 하는 책임을 져야 한다. 이 말이 상당히 좋았습니다. 그 책임을 다하기 위해서, 전신 마비 장애인인 세하가 발버둥을 치는 것이 보이는 영화입니다. 그의 몸짓은 보이지 않지만, 영화를 보는 관객들은 모두 느낄 수 있을 것입니다. 4.5 / 5  두 배우의 완벽한 연기가 만들어낸 영화의 진정성05.06 추가아직까지 [엔드게임]이 많은 인기를 끌면서, 뒤이어 개봉한 [나의 특별한 형제]의 배급 상황이 그리 넉넉하지 않습니다. 그리고  연휴 주말에 [명탐정 피카츄]가 유료 시사로 편성되어 있어서 [나의 특별한 형제]는 더더욱 묻히게 될 가능성이 높아졌습니다. 이러한 일이 안타까운 이유는 [나의 특별한 형제]가 그냥 묻히기에는 조금 아까운 영화라는 생각이 들었기 때문입니다. 오랜만에 괜찮은 한국 영화를 봤다는 생각을 했으니까요.영화가 장애를 다루는 방식 영화에서 장애를 가진 인물이 등장한다면 걱정부터 앞서는 것이 사실입니다. [7번 방의 선물]이나 [그것만이 내 세상]에서 보여준 장애를 다루는 태도는 그리 좋아 보이지 않았기 때문입니다. [나의 특별한 형제]는 최근에 개봉했던 [증인]과 비슷한 태도를 보이고 있다고 해야 할 것 같습니다.[증인]이 인상적인 이유는 장애를 가진 인물을 대하는 영화 속 태도가 상당히 좋았기 때문입니다. [나의 특별한 형제] 또한 장애를 가진 인물이 신파의 대상으로 이용되거나, 도움이 필요한 존재로 비추지 않는다는 점이 상당히 좋았습니다. 장애인들도 스스로 할 수 있는 부분이 있다는 것을 영화를 통해 보여줍니다. 그리고 그들에게 혹은 비장애인에게 그 이상의 무언가를 보여주고 있습니다. 기존에 장애를 가진 인물이 등장하는 영화에서는 장애인은 상당히 선한 인물이고, 비장애인은 나쁜 인물로 다루는 이야기들이 많았습니다. 기존 영화들이 장애인라서 받은 핍박이나 차별에 대해서 이야기했다면, [나의 특별한 형제]에서는 비장애인이 생각하지 못한 그들의 불편함을 보여주는 편입니다. 은행에서 벌어진 이야기가 그런 것입니다. 세하가 대신 써달라고 하지만 은행원은 대리인이 써도 된다고 합니다. 하지만, 동구 또한 신청서를 작성하지 못합니다.영화에 결말에도 등장하지만, 도움이 필요하다고 생각했던 지체장애인 세하는 휠체어를 밀어줄 사람이 없으면 그 어디에도 못 간다고 생각했습니다. 하지만, 스스로 움직일 수 있는 방법은 충분히 있었고, 혼자서 할 수 있는 것도 있었습니다. 물론, 기기의 도움이 필요하지만 스스로 할 수 있다는 것만으로 그가 할 수 있는 일의 범위는 넓어집니다.발전하는 기술이 모든 것을 대체할 수 없다는 이야기도 좋았습니다. 인공지능의 발전으로 말로 모든 지 할 수 있는 세상이지만, 아직 그것을 완벽하지 않습니다. 영화 속 세하의 시리가 정작 중요한 순간에는 그의 말을 제대로 알아듣지 못하는 점도 이러한 이야기를 반영한 것입니다.기술의 발전으로 지체장애인도 스스로 할 수 있는 일들이 많아졌습니다. 하지만, 그것은 완벽하지 않습니다. 때문에 그들은 누군가의 도움이 필요하기도 합니다. 그 도움이라는 것이 대단한 것이 아닙니다. 위급한 상황에서 그를 발견할 수 있는 사람이 필요한 것이죠.그런데, 생각해보면 그런 사람은 비장애인에게도 필요합니다. 영화 속 세하의 대사처럼 불이 나면 장애인이 아닌 비장애인도 위험합니다. 결국, 장애인이나 비장애인이나 혼자서 할 수 있는 것이 제한적이라는 것입니다. 영화 초반, 책임의 집 신부님이 했던 말처럼 부족한 것이 많은 두 사람이 함께 하면서 그 부족한 것을 채워가며 살아가는 것입니다. 영화 속 세하와 동구의 모습과 우리의 모습과 다르지 않아 보이는 이유입니다. 서로 다른 장애를 가지고 있고, 자신이 할 수 없는 일을 서로의 힘을 빌려서 헤쳐갑니다. 비장애인도 마찬가지라고 생각합니다. 사람은 누구나 자신이 모자란 점이 있습니다. 누군가와 함께 살아가면서, 서로의 모자람 채워주면서 살아가는 것입니다. 100% 완벽하지는 않더라도 우리는 세하와 동구처럼 모자람 없이 살아갈 수 있을 것입니다. 행동에서 나타나는 그들의 생각영화 속에서 설명이 되었으면 하는 부분이 하나 존재합니다. 바로, 바퀴 달린 신발 휠리스에 대한 이야기입니다. 학창 시절 동구가 세하의 휠체어를 끌면서 신은 장면이 잠깐 나옵니다. 그리고 극장 로비에서 미현이 신발에 대한 이야기를 하면서, 신발이 한 번 더 등장합니다. 걷기는커녕, 몸을 움직일 수도 없는 세하에게 신겨진 바퀴 달린 새 신발은 의미 있게 다가옵니다.생각해보면, 휠체어라는 바퀴 달린 의자와 휠리스라는 바퀴 달린 신발은 큰 차이가 없어 보입니다. 기존 움직일 수 없던 물체에 바퀴를 달아서 움직일 수 있게 만드는 것이니 말이죠. 동구는 수영을 좋아하는 아이입니다. 세하의 말처럼 동구는 순수한 영혼을 가지고 있기 때문에 수영을 좋아하는 것일 수도 있습니다. 동구는 자신의 엄마를 보기 위해 수영을 했습니다. 동구의 과거를 살펴보면, 동구의 어머니와의 마지막 추억이 있던 장소가 수영장입니다. 영화의 초반부터 동구가 엄마에 대한 언급을 하며, 그리움을 표한 것은 동구가 엄마를 그리워하고 있었다는 증거가 됩니다.그리고 영화의 중반부에 등장하는 것처럼 수영장에서 수영을 하면 그의 엄마가 올지도 모른다는 희망을 가지고 있었던 것이죠. 어릴 적, 동구의 엄마는 동구가 수영을 하고 있을 때 사라졌습니다. 그 기억이 동구가 가지고 있는 엄마의 마지막 기억입니다. 어린 동구가 멈춘 자리에서 성인이 된 동구 역시 멈춰있습니다. 그 날 이후 동구는 엄마가 돌아오기만을 기다리면서, 세하와 함께 지낸 것입니다. 세하는 엄마를 찾는 동구에게 자신과 잘 지내다 보면, 엄마가 돌아올 것이라는 희망을 심어줍니다. 그 희망 때문에 그는 세하를 도와 함께 살아갔던 것입니다. 동구가 세하와 잘 지낼 수 있던 것은 엄마를 보고 싶다는 마음이었고, 성인이 된 동구에게 세하는 이미 가족이 되었습니다.그런 엄마는 세하와 동구의 사이를 갈라놓으려고 하는 인물이 되어버립니다. 세하는 자신을 돌봐주던 신부님도 떠나보내고, ‘책임의 집’과 같이 살던 동생들도 다 떠나보냈습니다. 그리고 마지막으로 남은 자신의 가족인 동구까지 떠나보내야 할 상황이 되어버렸습니다. 세하가 동구를 엄마에게 보내 싫었던 이유는 잘 키우지 못할 것 같아서 혹은 자신을 돌봐줄 사람이 없어서가 아닙니다. 마지막 남은 자신의 가족인 동구마저 없다면, 세하는 다시 혼자가 되는 것입니다. 세하가 지체장애인이 아니라 비장애인이었어도 마지막 남은 가족인 동구는 보내기 힘들었을 것입니다.하지만, 세하와 동구의 강제적 이별은 세하에게도 새로운 도전이 되기도 합니다. 동구 덕분에 자신도 편하게 살 수 있었다는 것을 느꼈을 것입니다. 스스로 할 수 있는 부분이 있음에도 동구가 해줬기 때문에 그 필요성을 느끼지 못했을 수도 있습니다. 동구의 도움이 없어지고, 세하는 새로운 시설에 있던 육 선생에게 이런 말을 듣습니다.“밀고 다니는 사람 생각은 안 해요?”세하는 지체장애인이지만, 전동 휠체어를 이용하면 스스로 움직일 수 있습니다. 그것을 대신해준 동구 때문에 그런 시도 혹은 생각을 안 했던 것입니다. 동구와 다시 살게 된 뒤에도 세하는 전동 휠체어를 통해 스스로 움직이고, 책 또한 혼자 스스로 읽습니다. 세하도 동구를 배려하게 된 것이라고 생각합니다.물론, 모든 것을 기술로 대체할 수는 없습니다. 앞서 했던 말처럼, 기술은 변수에서 작동을 안 할 수도 있습니다. 정말 급한 상황에 시리가 제대로 작동하지 않았던 점이 그렇습니다.세하가 법정에서 했던 말처럼 세하가 동구를 이용했다면, 동구도 세하를 이용한 것입니다. 동구가 세하의 말을 잘 듣는 이유는 세하만큼은 동구를 생각해주었기 때문이라고 생각합니다. 영화 초반에 등장했던 것처럼, 지적장애를 가진 동구에게 스스로 할 수 있는 것들을 가르쳐 주었습니다. 그리고 부족하다고 생각했던 동구가 스스로 누군가를 도울 수 있다는 것도 알았을 것입니다. 자신이 하지 못하는 부분을 채워주고 살아가는 가족인 세하와 동구는 서로 다른 피를 가지고 있지만, 가족이 되었습니다. 가족은 선택한 것이 아니라는 세하의 말처럼 그들은 서로를 선택한 것이 아니라 같이 도와가며 살았기 때문에 가족이 된 것입니다. 진짜 필요한 것은 무엇일까?제가 영화를 보면서, 인상적이라고 생각했던 캐릭터는 미현입니다. 미현은 동구의 수영 코치로 등장합니다. 그녀는 수영 코치 이상의 모습을 보여줬다고 생각합니다. 미현의 봉사활동 증명서를 보면, 세하는 그녀와 함께 있을 때 장애인이라는 것을 종종 잊었다고 합니다. 세하는 왜 그런 생각을 했을까요?미현은 세하를 사람으로 대하였기 때문이라고 생각합니다. 영화의 큰 메시지처럼 약하기 때문에 타인을 도울 수 있다는 메시지가 적용되는 부분이 아닐까 싶습니다. 동구와 세하를 장애인이라고 생각하기 이전에, 같은 사람으로서 대하고 있다는 생각이 들었습니다. 영화를 통해서 그려지는 그녀의 모습에서도 거리낌 없이 아주 잘 지내는 모습을 보였습니다. 이런 모습은 이솜 배우의 순수한 이미지와 잘 맞는 부분이 아닐까 싶습니다.극 중 미현은 동구와 세하가 자립해서 살 수 있도록 도와주는 역할을 합니다. 세하는 동구가 수영 대회에서 입상을 해서, 수영 코치라도 할 수 있도록 하는 것이고 그런 계획을 도와주는 인물이 미현입니다. 장애인에게 필요한 것이 이런 것이라고 생각합니다. 그들의 일거수일투족을 살피고 도와주는 것이 아니라, 스스로 할 수 있게끔 그 시작을 도와주는 것입니다. 영화 속 미현이 동구에게 수영을 제대로 가르쳐 준 것처럼 스스로 할 수 있게 알려주는 것입니다. 말 그대로 코치가 필요한 것입니다.세하의 모습 또한 자신의 것을 지키기 위함이라고 생각합니다. 상당히 거친 모습으로 표현되기는 하지만, 그것은 동생을 지키기 위한 몸부림으로 생각됩니다. 그 누구의 도움을 받지 않고, 자립하기 위해서는 동구가 필요했기 때문입니다. 그리고 과거 자신이 포기하려고 했던 삶을 구해준 것이 동구였습니다. 아무도 관심이 없을 것이라고 생각했던 자신에게, 먼저 손을 내밀어 준 사람이 동구가 아닐까 싶습니다.세하의 경험상 동구가 가족과 함께 사는 것이 좋은 일이라고 생각하지 않았던 것입니다. 왜 사람들은 장애가 있는 사람끼리 살면 안 된다고 생각할까요? 그러면서, 장애가 있는 사람들은 시설에 맡기는 이유는 무엇일까요?영화 속 신부님의 모습은 세하의 모습과 크게 다르지 않을 것입니다. 신부님도 자신의 신념이 있을 것입니다. 하지만, 책임의 집에 있는 아이들을 위해서 자신의 신념을 버린 사람이 된 것이라고 생각합니다. 세하 또한 장애인 학대라는 소리를 들으면서까지, 불법적인 봉사시간 거래를 한 것은 자신이  책임져야 할 사람이 있었기 때문일 것입니다. “태어났으면, 살아가야 할 책임이 있다”그 책임을 다하기 위해서 열심히 사는 세하와 그런 세하를 응원하는 미현 그리고 세하의 몸이 되어주는 동구. 그들의 모습은 장애인이기 이전에, 사람으로서 함께 살아가는 모습을 보여주고 있습니다. 그들이 함께 살아가는 모습을 본 관객들은 그들을 응원하고 싶어 질 것입니다.저는 그들을 응원하는 분들에게 이런 이야기를 해주고 싶습니다. 그들의 모습은 우리의 모습과 크게 다르지 않을 것입니다. 즉, 그들을 응원하게 되는 것은 나의 삶은 응원하는 나의 모습이 아닐까 하는 생각이 듭니다.",null,watchapedia
나의 특별한 형제,3.5,평균점수 3.6나의 예상점수 2.8.....왓챠야 왜 내가 따뜻한 영화를 싫어할 거라고 생각하는 거니..?유저가 나이 먹는 것까지는 아직 감안하지 못하는 것 같다.,null,watchapedia
나의 특별한 형제,3.0,그들의 삶을 들여다보는 비 장애인의 시선.,null,watchapedia
