,reviews,label
10,"사랑하는 낙원동 <호반>.
야외 테이블에서 물김치 한 입, 꽁치 조림 냠냠, 우거지국 후루룩, 도가니 쫀뜩쫀뜩. 먹으면 얼마나 좋게요?

최애 메뉴는 순대와 도가니,그리고 모둠 전
도가니와 우설 등은 시간의 흐름따라 식감 등에 변화 있어
식사 시에는 추천, 안주로는 비추.

멋진 사람이 사줘서 더 맛있게 먹은 요즘 호반
이모님이라고 부르면 혼나고 언니라 불러도 혼나고
술과 메뉴 적게 시키면 미묘한 신경전 있을 수 있습니다~",1
11,"#병어찜 #이동네평점깡패

오랜만에 방문한 호반
평일 점심시간엔 자리 여유 있는 편이라 좋다

반찬도 맛있고 순대도 맛있고
그렇지만 병어찜이 메인!
셋이서 병어찜 중자, 공기밥2개, 순대국(밥1포함), 서비스로 나온 비지찌개 먹었다.
병어찜은 적당한 소스가 예술이라 감자 호박 무 까지 너무 맛나당
부들부들한 생선은 잔가시 발라먹어야하긴하는데 그래도 당연히 맛있다
병어찜 가격이 다소 비싸지만 맛때문에 이해해야한다.

순대국은 순대가 맛있지만 국은 좀 짠편이라
개인적으로 식사메뉴로는 비지가 더 좋다 ㅎㅎ
술 좋아하는 사람들에겐 확실히 술당기는 맛",1
12,병어찜 맛잇게 잘먹엇어요 소주한잔 같이^^,1
13,"종로 술꾼들의 성지에 드디어 방문했다
병어조림에 병어가 정말 크고 실했다. 조림의 양념 맛 또한 내공이 상당한편. 순대는 정말 맛이 좋았지만 가격에 비하면 양이 너무 적은게 아닌가 싶다. 철에만 판매하는 서산강굴은 하늘빛이 돌 정도로 하얗고 숟가락으로 양념장얹어 떠먹으면 입에서 굴의
향이 마구마구 퍼진다. 순대에 강굴을 얹어먹어도 별미다.
역시 유명하고 칭찬일색인 집은 다 이유가 있으니 무조건 방문을 해봐야한다.
시간여유가 없어서 훌륭한 음식에 비해 술을 많이 먹고오진 못해서 아쉬웠지만 병어철이 되면 한번 더 가서 술을 잔뜩먹고 와야겠다.

영업시간 11:30-22:00
브레이크타임 15:00-16:30
1,3,5째주 일요일 정기휴무",1
14,"호반 호반 호반! 말만 외치기를 몇년째, 드디어 다녀왔다.
벼루고 있던 만큼 맛있다는 메뉴 모두 싹쓸이하고 왔다.
병어찜은 태어나서 이 날 호반에서 처음 맛 보았는데, 이렇게 부드러울 수가+_+ 밥을 시켰어야 했다.
자박자박한 국물은 달콤하면서도 매콤. 딱 밥도둑 그맛이다.
특히, 무와 감자의 합동 콜라보는 병어찜의 화룡정점. 병어찜 나오면 국물 깊게 베인 무와 감자부터 뜨겁게 한입 해보시길!

편육도 부들부들 야들야들 밑반찬들과 함께 먹으면 막걸리가 술술, 소맥이 술술 들어간다.
특히, 내가 가장 맛있게 먹은 건 바로 대창순대!
아주 담백하면서 계속 손이 가는 중독적인 맛이다.
두부가 많이 들어가 잡내가 나지 않아서 더욱 깔끔하다.

실내에 가득 사람이 앉으면 오미크론 안 걸리는게 이상할 만큼의 던전인 환경이 조금 마이너스이지만,
노포가 그래서 노포 아닌가~!
그냥 말하면 바로 옆 친구도 뭐라고 하는지 못 알아듣는다
ㅋㅋㅋㅋㅋㅋ 그런 재미가 있다!!! 그런 재미!",1
15,"- 한줄평: 병어찜은 디폴트

내가 사랑하는 병어찜 맛집. 남녀노소 가릴 것 없이 항상 자신있게 추천하는 집이다. 사실 병어도 병어지만 국물이 거의 사기급이라 국물 넉넉하게 달라고 말씀드렸더니 아예 한사발을 추가로 주셨다!
솔직히 국물로도 밥 한공기는 그냥 작살낼 수 있는 퀄리티.",1
16,순대국 든든하게 한끼 잘먹엇어요,1
17,"- 한줄평: 단일 메뉴 임팩트 최상타 병어찜

갈때마다 시키는 병어찜. 다른 메뉴들도 괜찮은데 병어찜 소스와 부드러운 살이 거의 사기급이라 다른 메뉴들을 도저히 선택할 수가 없다. 둘이 가서 중자 시키거나 셋이나 넷이 가서 대자 시킨 다음에 푸짐하데 먹으면 천국. 누구한테나 자신 있게 추천할 수 있는 메뉴.",1
18,"두고두고 종종 찾아가는집
고기가 가득한 대창순대는 뒤돌아서면 생각나는 맛
그리고 자극적이지 않은 국물로 만든 순대국도 맛있고
밑반찬도 괜찮다
특히 서비스가 좋으셔서 콩비지도 주시는데
콩비지도 정말 맛있다
외갓집 놀러갔는데 외숙이랑 외할머니가 정성스럽게 해주신 맛같다",1
19,"반찬 하나하나 맛있다
주변이 다 술판이라 가서 술안먹으면 손해
굉장히 시끄럽다!",1
20,"반찬은 맛있다. 그러나 양이 너무 작고 푸짐하지 않다
밥은 그냥 그렇다
결론적으로 기다리면서 까지 먹지는 않을꺼 같다",1
21,"작년 제주도 여행 때 맛있게 먹었던 상춘재라 이번 여행 때도 재방문했어요! 웨이팅 리스트 작성하면 전화가 오는 시스템이고요. 이삼십 분 정도 기다리지 않았나 싶네요. 근처 산책하고, 식당 앞 의자에 앉아 있다가 들어가서 기다릴 만했어요ㅎㅎ

이번에 보니 흑돼지 돌솥비빔밥이 새로 생겼더라고요. 그래서 흑돼지랑 꼬막 비빔밥을 주문해봤어요. 밑반찬은 여전히 맛있었는데요. 두부는 조금 아쉬웠어요.

흑돼지 돌솥비빔밥은 돌솥에 나오다 보니 뜨끈뜨끈해서 좋았고요. 쌈 싸 먹으면 더 맛있었어요!
꼬막 비빔밥은 상춘재 스타일이 많이 묻어 나온다고 느꼈는데요. 보통 꼬막 부침하면 양념 맛으로 먹는 느낌이 들 정도로 양념이 자극적인 것 같은데, 여기는 과하지 않은 양념으로 정갈하게 맛있었어요! 하지만 자극적인 걸 원한다면 조금 심심하다고 느낄 수는 있을 것 같아요.
둘 다 맛있었지만, 첫 방문 때 먹었던 향긋한 멍게 비빔밥이 지금까지는 제일 인상 깊은 메뉴입니다!ㅎㅎ",1
22,"상 근으로 군대를 다녀온 친구는
춘 하추동 나이가 서른 넘도록 아직도
재 미있는 놀이감이 되어 놀림 받는다 (미안...)

맛10 친절9 청결7
주문메뉴: 해물돌솥비빔밥 (1.8만) 고등어구이 (1.6만)

[청와대의 맛, 이유있는 웨이팅]
1시간 기다린 상춘재, 먹는 순간 가치있는 웨이팅이라는 사실을 깨닫았다.
식사 나오기 전, 우선 기본찬이 깔리고 정갈하고 깔끔했다.
간장게장이 나와서 신기했는데, 리필을 요청하면 주시는지 궁금하다.

돌솥밥은 모락모락 김이 올라오는데, 비주얼이 미쳤다.
함께 먹을 짭조름한 소스도 준비됐는데 느낌상 3/4 정도 넣으니 간이 딱 맞았다.
속재료들 슥슥비벼 한입 밀어넣자 황홀한 맛이었다. 분명 건강한 맛인데 따뜻해서 그런가, 생각보다 양이 많아서 그런가 배부르게 먹을 수 있었다.

고등어구이는 생각보다 큼직해서 놀랐다.
노릇노릇 구워나온 고등어는 살은 통통하고, 비리지도 않고 기름은 쫙 빠진 듯 담백하고 고소했다.",1
23,"특급 비빔밥이다. 전국에서 먹어본 비빔밥중에서 제일 인상적이다. 청와대출신 쉐프님이 만들어주시는 정갈한 한끼 덕분에 대통령이 된 듯한 기분이 드는 곳.
-
제주 제주시 조천읍 #상춘재
-
바닷가 앞 소나무숲같은 느낌의 제주 조천 한적한 곳에 있는 한식집입니다. 입 안에서 숲과 바다를 동시에 느끼는 기분이랄까. 비빔밥을 주력으로 팔고있고 생선구이도 있죠. 청와대 한식쉐프 출신인 분께서 운영하는 곳이고, 오픈런은 무조건 해야하는 곳입니다. 오픈런 해도 웨이팅이 있을 때가 종종 있거든요.
-
#성게비빔밥
오직 여름철에만 맛볼 수 있는 성게비빔밥이에요. 성게와 아보카도가 올라가는 비빔밥이죠. 건강한 맛인데 맛있는 맛이기도 합니다. 마일드해서 건강한맛이라는게 아니라, 좋은 재료로 정갈하게 만들어진 음식이라 건강하다고 하는건데, 사실 정갈한 맛이라고 하는게 더 맞겠네요.
-
뭉게(돌문어비빔밥)
처음부터 끝까지 맛이 좋은 비빔밥입니다. 테이블당 하나는 거의 무조건 있는 메뉴일 정도로 인기있습니다. 돌문어가 듬뿍 들어간데에 밥과 양념장을 넣고 비벼먹으면 일품입니다. 엄마생각이 나는 맛이라기보다 할머니 생각이 나는 맛이랄까.
-
총평
제주에 부모님이나 어르신 모시고 가야할 식당 1위라고 말하고싶습니다. 한적한 동네에서 좋은 재료로 만들어진 정갈한 요리. 추천드립니다.
-
제주 제주시 조천읍 선진길 26
⏰화-일 10:00~14:30",1
24,"바다와 숲을 느낄 수 있는, 뼛속까지 건강해지는 맛!!
배부른 상태로 먹었음에도 맛있었고 재료가 좋은 것이 느껴지는 정갈하고 정성스러운 한끼였다. 밑반찬도 깔끔했고 비빔밥에 들어가는 견과류와 소스가 풍미를 더해줬다.

하지만 여운이 남는 정도는 아니었다. 냉동 아보카도가 실망스러웠고, 명성에 비해 엄!청 감동적이진 않았음. 또 뚜벅이에게 가혹한 위치와 너무나 긴 웨이팅..ㅠㅠ 차 타고 부모님 모시고 오면 좋을 듯! 만~약에 다시 가면 고등어구이 먹어보고싶다.",1
25,"언제 가도 웨이팅 하는 곳

평일 12시반에 가서 1시15분에 들어갔어요
주차하기 전에 일단 한명이 내려서 번호표 뽑는 거 추천해요
여기는 번호표를 뽑고 해당 번호 옆에 인원수를 작성해야 돼요
왜 태블릿을 안 쓰나 싶은데 오시는 분들 연령대가 높다보니
아무래도 예전 방식으로 계속 유지하시는 것 같아요
메뉴판을 깜빡했는데 갈 때마다 가격이 올라요

도토리국수 (26,000)
안 먹는 사람이 없는 메뉴!!
도토리국수, 양배추, 배, 오이 등 채소를 넣은 비빔국수인데
새콤달콤해서 많이 많이 먹을 수 있어요!!

들깨수제비 (13,000)
제가 원래 들깨를 좋아하지 않는데도 무조건 시키는 메뉴
도토리수제비와 감자 그리고 부추만 넣은 메뉴인데
정말 진하고 고소하면서 도토리국수가 조금 물릴 때 딱 먹기 좋아요

묵밥 (10,000)
정말 비추하는 메뉴!!!!
묵밥은 여기 와서 처음 먹어봤는데 진짜 너무 별로였어요
일단 묵에서 이상한 약품 맛이 나서 거의 먹질 못 했어요
묵을 오래 보관해기 위해서 뭘 넣으신 건가 싶었어요!!

웨이팅도 길지만 파주에서 맛집으로 TOP5안에 드는 곳",1
26,여길 이렇게 기다릴필요가 있을까?,1
27,"0. 이 집으로 인해 굶어 죽는 도토리가 없길…


1. 위는 농담이지만 궁금하긴 하네요. 도토리 어떻게 수급하는지. 재료의 안정적 공급은 음식점의 가장 중요한 요소인데.. 도토리는 나무에서 자라니까 농사도 못지을텐데.

밤 수확을 목적으로 밤나무 왕창 심는 곳을 들어봤어도 도토리를 목적으로 떡갈나무 왕창 심는 곳은 못들어봤는데.. 사장님이 시골에 숲을 가지고 계신가?


2. 도토리국수랑 묵무침. 국수는 묵 면발인가 했는데 순수 도토리는 아닌거 같네요. 탄수 조금 섞였습니다. 그래도 새콤하니 입맛 없어도 잘 들어갑니다.

묵무침. 시키니까 전 아니고요? 라는 되물음이 오는거 보면 도토리전이 주력이긴 한가 봅니다. 어쨋든 묵무침.

약간 순한 무침이 먹고싶거든 묵무침 추천합니다. 오랜만에 맛보는 진짜 묵.


3. 회전율 빠르고 색다른 맛이긴 한데 웨이팅이 아주 심한듯 합니다. 저희야 오픈런 했지만… 웨이팅 했어도 맛있다 일까는 조금 고민?",1
28,"파주에 위치한 심학산 도토리 국수
4인이서 방문했고,
쟁반국수, 도토리무침, 수수부꾸미 주문했어요
(또하나의 메인메뉴인 도토리전을 못먹은게 아쉽더라구요)

새콤매콤 쟁반국수 면발이 정말 탱글하더라구요ㅎㅎ
허기진 상태로 먹어서 그런지 왜이리 맛있던지

같이 주문한 도토리무침도
신선한 새싹과 곁들여 먹으니 절로 건강해지는 맛이었어요

수수부꾸미도 따뜻할때 먹으니 정말 맛있었어요
꽉찬 팥앙금이 입안에 가득ㅎㅎ
재방문하고싶어요",1
29,"심학산 도토리국수

음...기다린 시간 50분, 먹는 시간 30분
그러나 대박이다. 이 집. 기다린 보람이 있다.

도토리국수라니...난 묵을 가늘게 썰은
뭐 그런 평범한 걸 예상했었는데...

묵을 어찌 만들었는지..탄성이 장난아니다.

오이 배 파인애플..적양배추...싱싱하고
양념도 새콤달콤 딱 적당하다.

함께 시킨 도토리전은 여기껏 맛보지 못한
정말 신기한 텍스쳐다. 겉은 완전 바삭한데
기름에 튀긴 바삭함이 아니다. 그 말인즉
느끼하지 않다. 속은 묵의 식감이 그대로
살아있다. 먹으면서 네번은 이야..이 거 뭐야?
이 거 뭐지?를 연발했다. 정말 맛나더라....

도토리사골국수는 살짝 아쉬웠다.
직접 사골을 우리는 것 같지는 않고...

그 맛이 딱!!! 농심 사골탕면 맛이다.
가루스프를 쓰는 건 아닐까 생각이 들었다.

뭐 그래도 뭔가 색다른 음식을 시도한다는 건
소개팅 나가서 만나게 될 상대방을 기다리는
느낌이랄까...설레이고 궁금하고 두근두근~^^

상호에서 알 수 있듯 산기슭에 자리하고 있는데도
사람들이 끊이지 않는다. 점심시간이 지나가는데도
계속 줄이 이어진다. 맛집은 맛집인가보다.

사실 난 도토리묵을 사먹으러 다니거나 즐기는 편은
아니였다. 그러나 이런 집은 가끔씩 생각날 듯 싶다.

아이고 배부르다. 오늘은 오롯이 나만을 위한 시간.

이따 영화나 보러 가야겠다.

take my breath away ~~~",1
30,"벌써 두 달 전 토요일 오후. 자전거 타고 심학산 도토리 국수 먹으러 다녀왔어요. 토요일 저녁 기준 대기 21명, 6시 18분에 번호표 뽑고, 30분 정도 기다렸어요
믿고 먹는 망고 플레이트 파주시 맛집 부동의 1위 심학산 도토리 국수. 명성에 걸맞게 웨이팅은 필수였습니다.

도토리는 인간 최초의 주식이었다고 하는데 도토리 요리라고 하면 도토리묵 밖에 먹어본 적이 없는 저로선 맛을 상상하기 어려웠는데요
둘이 가서 도토리 쟁반국수(26,000원)랑 먹을 도토리 전(20,000원)과 도토리 사골 들깨수제비(13,000원) 중 고민하다가 도토리 사골 들깨수제비로 정했어요. 4월에 자전거 타고 파주 오니 좀 추웠거든요

일 단 진 짜 너 무 맛 있 고 요
가격은 좀 비싼 편이라는 생각이 드는데, 이 돈 주고 먹을 가치가 있다 싶어요.
전 세계적으로 도토리 요리가 별로 없잖아요. 탱글탱글 쫄깃한 도토리 국수에 아삭아삭 신선한 야채, 과일이 듬뿍 들어가 있는데요. 달큼한 소스랑 어우러져 완전한 조화를 이루어냅니다. 희귀 식재료로 이런 독보적인 맛을 구현해 내다니 킹정입니다.

들깨수제비도 눈물 나게 맛있었어요. 원래 들깨수제비를 좋아하긴 하는데, 도토리로 만든 수제비는 쫄깃한 식감이 밀가루와 비교가 안되더라고요. 진한 사골 국물에 들깨가 이렇게 환상적일 수가. 쌀쌀한 저녁 밖에서 30분을 기다렸는데, 한 입 한 입 맛있는 국물이 몸을 완전히 녹여주었어요

밑반찬은 열무김치, 백김치, 겉절이 나오는데 셋 다 훌륭해요 짜고 시고 자극적인 맛을 선호하지 않아 김치도 잘 안 먹는 저에게 딱 맞는 슴슴한 김치랍니다

처음으로 자전거 3시간 넘게 타며 500칼로리 소모한 날이라서 더 맛있게 느껴졌을지 모르지만
마치 스티브 잡스가 고객들은 자기가 원하는 게 뭔지도 모른다 했을 때의 고객이 저라면 스티브 잡스가 내놓은 애플이 이 식당이에요. 제가 갖고 있던 취향보다 더 취향 저격을 해버렸어요
누군가에겐 대기 시간이 길다고 느껴질 수도, 어쩌면 좀 비싸다고 생각할 수도 있을 수도 있는데 감안하고 봐도 저에게 정말 훌륭한 원티어 맛집이었어요＼(＾▽＾)／",1
31,"간단평: (아는 맛이라)한식으로 돈쓰는걸 아깝게 생각하는 사람이지만, 맛있게 먹은곳!

어떻게보면 매콤새콤달콤한 소스에 면조합이라 예측가능한 맛인데.. 면이 쫄깃하고, 도토리묵이라는데서 차별점인듯하다. 웰빙음식을 맛있게! 느낌!
같이갔던 어르신(aka 아빠)가 묵을 원래 좋아하는데 참 잘드셨다. 웨이팅 30분 정도 했다.
전도 바삭하고 맛잇엇던걸루 기억.",1
32,"양도 많고, 맛있지 않은 메뉴가 하나도 없어요. 도토리전은 꼭 드세요 ^^)/",1
33,"— 맛있긴 하지만 어딘가 허전해 —

갈때부터 먹어보고 싶은 메뉴가 너무나 많아 기절 직전! 도토리 국수도 시켜보고 싶고, 사실 있는 메뉴 다 먹어보고 싶어서 2인이서 머리를 맞대었다.

도토리 국수, 수수빈대떡, 들깨수제비 주문! 사실 수육을 먹어보고 싶었는데 이미 품절이었다.

명성에 걸맞게 엄청난 인파였지만, 도토리 국수의 비주얼에 또 기절. 시원하게 썰은 야채들과 상콤함을 더해줄 배, 두툼한 국수의 조합! 그리고 뜨뜻한 수제비 조합은 꽤 안성맞춤이었다.

맛있었는데, 평점에 대해 기대한 바는 완전히 충족시켜 주지 못했다. 왜냐하면 국수가 맛있긴 해도 차갑고 너무 시큼하기만 하여, 수육이라는 기름지고 따뜻한 단백질이 절실했기 때문. 수제비가 국물이 있어 좋긴 했지만 단백질이라는 빈 영양소를 제대로 충족시켜주지 못하는 아쉬움이 산재했다.

수수빈대떡은 맛있었다!

한번쯤은 가볼만한데, 잠자기 전에 생각날 정도로 엄청난 곳은 아니었던!",1
34,웨이팅은 에바 맛은 ㄱㅊ,1
35,"도토리를 이용한 음식이라고 하여 흥미가 생겨 가 보았는데 딱히 독특하거나 맛있다는 느낌은 받지 못함. 도토리전은 바삭했으나 살짝 느끼했고, 수제비는 공장에서 만든 듯한 반죽 느낌이 취향에 맞지 않았다. 국물도 조금 느끼함. 도토리묵무침의 경우 도토리묵이 맛있다는 생각이 들지 않았음.",1
36,어마무시한 웨이팅을 자랑하는 곳에는 정말 그만한 이유가 있는 거 같아요. 너무나도 맛있게 먹었습니다! 특히 건강식이라 더 기분 좋게 먹을 수 있었구요. 양이 굉장히 풍부하네요 여자 두명이서 가서 먹기는 힘들 것 같아요 최소 세 명은 되야 할 것 같습니다! 저는 목요일 5시 반쯤에 방문하니까 빈 자리가 넉넉했는데 주말에는 사람이 미어터진다고 합니다. 도토리 전이 굉장히 바삭하고 버섯에 식감도 살아 있어서 좋았어요! 도토리국수에 들어있는 수제비도 아주 좋았습니다 파인애플도요 ㅠ,1
37,"웨이팅 너~~~~~ 무 길어서 엄마랑 짜증 많이났는데
음식 딱 먹자마자..... 세상에 이건 기다린 보람이 너무 있는 맛이라며 남김없이 다먹었네요.
자극적이지않고 깔끔하면서 깊은맛이나요. 또 방문 하려구요",1
38,"#심학산도토리국수 #고양맛집
웨이팅이 상당하다. 주말 점심이라 물론 많을 줄 알았으나, 대기 명단 적으며 “40분 걸려요” 하길래 20-30분 걸리겠지? 했지만 정말 40분 꽉채웠다^^

#도토리쟁반국수 라는 매우 특이한 메인요리가 핵심인데 도토리로 국수를 우동면 처럼 뽑았다. 개인적으로 매우매우 맛있었다. 리뷰에서 웨이팅할 정도는 아니라고 했는데 솔직히 나는 마음에 들었다..

왜냐면 도토리국수와 큼직한 배, 파인애플, 오이와 어우러진 양념이 너무나 상큼하고 맛좋았기 때문 왠지 건강한 느낌도 나고 말이다.

많은 손님들이 #들깨칼국수 나 #도토리묵사발 과 함께먹고 있었는데 우리의 경우 #보쌈 과 먹었다. 비빔국수에 고기싸먹으면 존맛이잖앙.. 그러나 보쌈은 솔직히 그냥.. 쏘쏘였다

내 마음에 또 든 요소는 기본찬으로 나오는 초록 나물.. 율무? 같은 게 들어있는 조금 시큼하고 짭쪼롬한 나물인데 #jmt #깜노리 싸가고 싶은 맛임

어른들이랑 오면 너무 좋아하실 것 같은 음식인데 웨이팅때문에 같이 오긴 좀 그럴 거 같다. 평일에 좀 웨이팅 적을 때 다시 오고 싶다.
#도토리맛집 #맛집 #비빔국수 #별미 #비빔국수맛집 #국수맛집 #여름맛집 #도토리맛집 #고양맛집추천

인스타 @after6min",1
39,"무지 맛있어요. 제 최애 맛집 TOP3
맛집을 한참 못가면 아 도토리 국수 먹고싶다 생각이 들때가 있어요.
처음에 아빠가 들어가자고 했을때는 심학산이라는 이름도 별로고 맛없게 생겼다고 다른 맛집 찾아가자고 했는데, 세상에 밥먹으면서 아니 이런 맛집이 있었다구!!! 하면서 처음으로 맛집을 찾아낸 아빠에게 다들 폭풍칭찬 했어요.
파주에 갈일도 없는데 여기 한곳을 위해 차타고 갈때가 있는데 갈때마다 항상 무리해서 먹을수 있을때까지 먹어요.
진짜 감칠맛 장난아니고 탱글탱글 아삭아삭 도토리 국수 최고ㅠㅠㅠ 제발 우리집 앞에 분점 생겼으면ㅠㅠㅠㅠㄱ",1
40,"심학산 아래에 웨이팅 엄청 박터지는 집.
각종 묵 요리를 엄청 전문적으오 하신다.

도토리 국수는 도토리 면이 굵어서 씹는 맛도 좋고 양념맛이 엄청 새콤 달콤해서 무한정으로 들어가게 되는 맛이다.

여기 도토리 전이 완전 신세계였는에 각종버섯을 넣어 향,식감도 너무 좋고 이 전이 간이 센 도토리 국수와의 조화가 너무 좋다.",1
41,"특별할것 없는맛.
도토리국수 : 회사 짬밥 쫄면소스와 똑같은 맛이 느껴져서 그런지 불호.
들깨수제비 : 느끼하고 무겁고 따뜻하다.
ps. 김치 별로, 가게가 따뜻함.",1
42,"1시간을 기다려서 먹게된 심학산 도토리국수!!!
증말 맛있었다...내입맛에는 너무잘맞아서 웨이팅한게 아깝지않았다..(주관적)
도토리면발은 탱글하고 빨간양념이지만 하나도 자극적이지않은 맛이라
매운걸 못먹는 나도 술술 들이킬수있었고,안에 배가 많이들어있어서 달콤시원 맛있었다
도토리전은 겉바속촉~새우랑 재료들이 많이들어있어서 당연히 고소하고 맛있었음
둘이서갔는데 이집은 기필코 다음번엔 4명은데려와서 다른메뉴도 다 먹어보고싶다
양이많아서 많이못시킨게 한...ㅠㅠ

모주 한잔(1500원)도 궁금해서 먹어봤는데
네이버에 검색해보니 8가지 한약재를 넣고 끓인 해장술 이라고써있었는데
계피맛이 많이난다. 수정과맛이다 달달하고 진했음.
당연히 어른들이 좋아하실만한 식당이다",1
43,"맛있는데! 양에 비해 비싼느낌??
다음번엔 뒤에 등산하고 먹어보고 싶음 ㅎㅎ
재방문의사있음!",1
44,"소문난대로 맛있네요~
입맛이 확 도는 곳이었어요 양이 많아서 남을줄 알았는데 둘이 싹 비웠......
웨이팅없이 먹어서 인지 딱 좋았어요
(오래 기다렸다 먹었다면 실망했을수 있겠지만)

양도 많고 야채도 싱싱하고
먹고나서 속도 편하고~
근처 오면 또 오고 싶은 곳! 부모님 모시고 오기도 좋겠군요",1
45,존맛 또 가고싶다,1
46,"우리 가족 예전 일산 살 때부터 거의 10년 내내 가고 있는 집. 딱 이거다 는 아니지만 모든 음식이 무난하게 맛있음. 전은 정말 바삭하다. 둘이 오면 메뉴 시키는게 정말 아쉬울 듯. 다만 나는 긴~ 웨이팅은 한번도 안해봤는데, 이것만 먹으러 긴 웨이팅을 하기엔 아쉬울 수 있다고 본다. 모든 메뉴 먹어봤지만 제일 추천은 전~!",1
