,reviews,label
10,일일 일순대국은 못해도 최선을 다해서 다니고 있습니다. 순대국+한잔은 진정한 힐링이에요.,2
11,"아이고 말해 뭐하나요 정말 맛있네요
돼지 액기스를 국물로 빼낸 것 같아요
진득하고 깊은 맛입니다
정식에 함께 나오는 고기와 순대도 맛있네용
대기가 좀 있었지만 생각보다 빨리 빠져서 기다릴만 해요
다만 술 마시러 오시는 분들이 많아서 시끄러워요",2
12,"#역삼동 #농민백암왕순대 #강남역점

""본점에 비해 2% 부족한 맛있음""

강남 순대국 지존인 농민백암순대가 이제는 여러 지점으로 확장하면서 서울 순대국 지존의 자리에 오른 듯 하다.
워낙 풍성하게 주는 반찬과 국밥, 그리고 진득한 국물맛과 최고의 순대까지 완벽한 모습의 순대국집이라 여러 지점의 맛도 본점과 같을까 궁금도 했다.

마침 강남역 근처에서 한끼 해결해야 할 일이 생겨 방문을 했는데 역시 여기도 손님은 가득하다.
특유의 3명 김님, 4명 최님 등의 웨이팅 시스템이 정겨운데 점심 피크시간에 약 20분 정도 웨이팅 후 입장을 했다.

특으로 부탁을 드렸다.
부추, 풋고추, 양파, 깍뚜기, 된장, 새우젓
하나하나 너무 풍성하게 담아주시니 자리에 앉을 때부터 기분이 좋은 건 본점과 같다.

밥은 너무 떡지고 주저앉아 그리 신선해 보이진 않는다.
아무리 국밥집이라도 밥 수준은 30점이다.

순대국은 특을 주문한 이유도 있겠지만 역시 굉장히 내용물이 푸짐하다. 먹어도 먹어도 끝이 없이 나오는 고기들과 다섯 점 넣어주신 부드러운 순대가 압도적이다.

대신 국물은 본점에 비해 연한 느낌이다.
맛은 있으나 본점의 진득한 콜라겐느낌은 없다.
그래서 <2% 부족한 맛있음> 이라고 표현해 봤다.

아무렴 어떤가
이 정도의 순대국은 주위에서 찾아보기 힘들다.

PS: 갑자기 혼자 궁금해졌는데
본점과 시청점은 <농민백암순대> 고
강남역과 여의도점은 <농민백암”왕”순대>로 상호가 다르다.
다른 사업자란 뜻인데…. 왜그럴까?",2
13,이집은 더이상 말이 필요없는 집이죠. 포장을 하면 양이 더 많아서 2명이 나눠먹어도 돼요.,2
14,"완뚝…!!!!!세번의 도전 끝에 성공한 농민백암순대국. 웨이팅할만한. 본연의 맛을 좋아하는터라 다데기를 덜어내고 먹었음. 부추무침 잔뜩넣고 고추도 잔뜩 때려박고~ 돼지냄새도 없고, 고기양도 미쳤다… 부드럽고 잡냄새가 어쩜 이리 없는지.. 술술 들어간다. 먹어본 순대국 중 제일 맛있게 먹은거 같음. 원래 순대국 안에 들어간 피순대는 강해서 빼두는데 이곳은 부들부들 부드럽고 잡내없이 너무 맛있음! 다음에는 저녁에와서 소주한잔하고 싶은 곳~",2
15,"강남에서 제일가는 순대국밥 집이 있다길래 다녀왔습니다 ! 순대맛이 기가 막히는 농민백암순대

60년 가까이 전통있는 곳이기도하고 항상 웨이팅이 있는 진정 맛집인데요.. 이렇게 잡내없고 깊고 푸짐한 순대는 또 처음이네요 무진장 기다려서 먹을 순댓국인지는 모르겠지만 회전율이 빠른 편이라 식사시간대 방문해도 2~30분 내로 드실 수 있을거에요 !

깊고 알차고 부드럽고 해장 제대로되는 순대국밥 찾으신다면 요길로 꼭 와보셔요 국밥을 정식으로도 즐길 수 있고 이 외 술국/ 수육/ 토종순대 등 취향에 따라 드실 수 있으니 추천합니당",2
16,"회전이 빠른 국밥집 임에도 늘 대기가 끊이지 않는곳. 문닫는 시간도 이른편이고 항상 시끌시끌.사람이 많지만 충분히 대기시간 감수하고 먹을만 합니다! 수육에 국물조금, 순대 같이 나왔지만 넘 맛있어서 순대국밥 추가로 더 시켰고 정신없는 와중에도 취향에 따라 순대/고기/다대기(넣거나 빼거나 따로 받거나) 조절할 수 있으며, 다대기 뺀 하얀 국물도 안느끼하게 깊고 진한데 우와.. 서울에서 이런 순대국밥을 만날줄은!!!",2
17,"맛있는데 웨이팅이 길어요 ㅠ,ㅠ
1인 혼밥도 가능합니더 :)
아쉬운건 깍두기가 살짝 물렁해요",2
18,"빠른 서비스가 마음에 들었던 곳

웨이팅이 많아 매번 지나쳐가다가 웨이팅이 다소 적길래 시도했다- 국물이 맛있고 순대가 특히 고소했다, 순대 별도로 시키는 것도 괜찮아보인다.

순대국에는 순대만 넣는 편이 훨씬 더 깔끔하다
빠른 응대로 웨이팅이 금방 줄었다 !",2
19,국밥집 중 상위랭커,2
20,"할매국밥이는 골목에 들어서자마자 늘어선 웨이팅이 보여서 깜짝 놀랐어요ㅋㅋ 그래도 회전율이 좋아 아주 오래 기다리지는 않았고요.
둘이서 돼지국밥 하나랑 수육백반 하나 먹었는데요. 돼지국밥엔 고기가 엄청 많이 들어가 있었고요. 수육백반은 돼지국밥에 비해 국물엔 확실히 고기가 없었어요. 하지만 따로 나오는 수육 한 접시의 고기가 돼지국밥 고기보다 더 부드럽고 맛있습니다! 양이 많은 게 아니라면 둘이 먹을 땐 수육만 따로 시키는 것보다 수육백반으로 먹는 게 더 좋을 것 같아요!",2
21,"이 집만 혹시 인플레이션 피해가나요..? 부산 최고 국밥 맛집 범일동 <할매국밥>

부산에서 가격대비 가장 높은 만족도를 준 집은 바로 여기 할매국밥이었어요! 돼지국밥 6천원 2개와 수육(소) 만원 하나 시켰습니다

아니 할매요.. 아직도 6천원으로 이렇게 푸짐한 국밥 주시면 남는게 있습니꺼?! 물가가 이리 올랐는디.. 삼겹살 수육도 만원인데 어쩜 이렇게 잡내도 없고 (물론 전 원래 냄새나는 돼지 내장들도 잘 먹긴 합니다만) 부드럽고 기름지고!! 돼지국밥도 깔끔함 그 자체.. 국밥 또한 소울푸드 및 만병통치약으로 여기는 사람으로써 왜 서울엔 이만한 집이 없는지 아쉬울따름이에요ㅠㅠ

아무리 박리다매라지만, 박리 아니고 무리(중의적 표현) 아닌가 걱정스러울 정도ㅎㅎ 다음 방문엔 수육백반으로 시켜보는걸로..!☺️",2
22,"부산 뿐만 아니라 '할매국밥' 이름을 가진
국밥집이 전국적으로 너무 많은데,
범일동 할매국밥은 이중섭 거리 초입에 있다.

부산역에서 내려 첫끼로 자주 먹는 곳인데
지하철 범일역에서 걸어오긴 어렵고
버스로 범곡교차로(범곡사거리) 오면 보인다.

수요미식회 부산 돼지국밥 맛집으로
소개된 지 한참되었는데
아직도 줄이 긴 범일동 할매국밥.

예전의 나처럼 돼지국밥 처음 먹는 서울사람들도 데려가면
돼지 잡내 걱정했는데 국물이 시원하다고 칭찬한다.

돼지국밥은 느끼하거나 누린내 날까봐
두렵던 부산 음식 중 하나였는데
오히려 부산 냉채족발보다
덜 자극적이고 호불호가 갈리지 않는 곳이 여기였다.

늦은 점심시간에 갔더니 국밥 회전율이 빨라
거의 기다리지 않고 국밥집 안쪽 좌식 편하고 식사했다.

김치는 덜어먹는 항아리가 식탁마다 있는데
위생상 김치통에도 뚜껑이 있으면 좋겠다.
김치 맛은 무난한 편이다.

매콤한 부추무침은 반찬으로 먹어도 좋지만
부산식으로 돼지국밥에 넣어 먹어도 별미다.

반찬은 간단하고 투박하게 나오는데
새우젓으로 국밥의 심심한 간을 맞춰도 되고
돼지고기를 찍어먹어도 좋다.

국밥 하나, 따로국밥 하나 시켰는데
밥이 따로 나온 것 외엔 차이는 모르겠지만
돼지고기는 비슷하게 많다.

맑고 시원한 국물을 먼저 맛본 후
마늘, 양파, 고추 등 반찬을
국밥에 넣어도 탁해지지 않고 뒷맛이 깔끔하다.

돼지고기 수육도 어찌나 푸짐하고 야들야들한지
제주도의 비싼 돔베고기 맛집보다 부드럽다.",2
23,"오전 9시 오픈시간 맞춰서 도착했는데 술 드시는 손님들이 절반 이상이었던 이곳 완전 찐입니다 ㅋㅋ 저는 수백, 친구는 돼국 시켰는데요, 확실히 수백에 나오는 고기 퀄이 좋더라구요. 8천원짜리 수백 요즘 흔하지 않잖아요? 양 푸짐하고 고기 잡내없이 촉촉합니다. 근데 여긴 국물에 색깔이 있는듯해요. 약간 곰탕처럼 맑은 색을 띠는데 국물 맛은 전혀 심심하지 않아요.",2
24,"두번째 부산식 국밥 시도입니다!

다른 집 부산식 맑은 돼지국밥은 첫 맛은 자극적이어서 맛있지만 계속 먹다보면 물리고 느끼한 맛이었는데, 할매국밥은 첫 맛은 좀 싱겁다고? 느껴질 수 있지만 계속 흡입하게 되는 맛입니다.

이런 줄서서 먹는 맛집 종업원 분들은 불친절하다는 선입견을 가지고 있는데 이모들이 전혀 그렇지도 않았고 생각보다 위생도 나쁘지 않았습니다!

심지어 가격이 6천원이라 좀 놀랬음... 메뉴판 늦게봐서 국수사리 못 시켜먹었는데 꼭 국수사리 추가해서 드세요ㅠㅠ",2
25,"10시 시작이라 10시에 부산역 내리자 마자 갔으나, 10분 늦게 도착한 대가로 10분을 더 기다려야 했다. 국밥 좋아하지 않는 아들도 억지로 데리고 갔는데, 최고라고 한다. 돼지국물 특유의 잡내가 전혀 없고, 수육이 정말 녹아내린다. 좀 음식이 들어가면 부담스러워야 하는 양이 되었는데도 계속 들어간다. 그냥 음식이 맛있다 다른 말이 필요없다. 부산에 갈때마다 가게 될 것 같다.",2
26,"수육백반 맛있다!
돼지국밥 맛있다!
맑은국물의 깔끔한 맛
수육도 맛있지만 국물이 히트다 히트
고기는 새우젓이랑 쌈장이랑 먹고있었는데
할머니가 간장왜안찍어먹냐고 툭 말씀하고 가셔서 찍어먹었더니 맛있었다 ^^",2
27,.,2
28,"유일하게 부산 여행중 두번간집 ㅠ 망플 보다가 우연히 근처길래 갔는데 남자친구가 아주 지대로 반해버려서 여행 내내 이집 얘기만 해서 마지막 올라가는길에 또갔습니다

첫번째 방문땐 주말 점심이라 15-20분 정도 웨이팅했는데 회전율이 좋아 금방 빠지더라구요. 이날은 먹을께 너무 많아 수육도 먹어보고싶어서 돼지국밥하나, 수육백반 하나 시켰는데 수육 진짜 야들하니 도톰하고 참 맛있더라구요 ㅠ 근데 이날 돼지국밥을 제대로 못먹어본게 한이되서

두번째 방문때는 1인 1돼지국밥해서 지대로 먹어봤습니다. 토렴식으로 나오는 국밥의 매력에 제대로 빠져버렸고 투박하게 썬듯한 돼지고기는 냄새 전혀 없이 너무 맛있었습니다 ㅠ 부산에 왜 돼지국밥이 유명한지 알게되는집.

무엇보다 가격이 또 너무 착합니다.",2
29,"다 필요없고 나의 돼지국밥 최애맛집..
부산에서 한때 가장 돼지국밥으로 유명했던 쌍둥이국밥집의 아들내미 친구로서 미안하지만
맛,가성비 모두 이 곳이 한수위다
토렴을 해주는 걸로 유명해진 곳이지만
앞다리를 씀에도 불구하고 말도 안되게 부드러운 수육을 먹어보려면
꼭 수육백반을 시켜서 먹길 권장한다",2
30,"돼지 국물을 그리 좋아하는 편이 아닌데도, 이집 돼지국밥은 맛있었다. 특히 이 가게는 근처 주차장 30분 무료가 가능해서 차 가지고 가기도 좋다.

웨이팅
웨이팅이 있다. 가게가 넓은데 사람은 그 이상 많다. 근데 가게가 넓어서 그런지 자리가 금세금세 생기는 편이다. 처음 갔을 때는 언제 기다려서 먹고 가나 걱정했는데, 예상보다 훨씬 입장할 수 있었다.

음식
돼지국밥을 주문했는데... 고기가 어쩜 이리 많은지... 먹어도 먹어도 줄어들지 않는 고기 양에 엄청 놀랐더랬다. 돼지국밥 하면 되게 느끼하고 진하고 돼지 냄새 심할 것 같은데, 여기는 깔끔하면서도 담백한 편이라서 맛있게 먹을 수 있었다. 수육도 굉장히 잘 삶아져있고 소,중,대,특으로 양이 나눠져 있어서 둘이 가서 소짜 시키기도 좋았다.

가게 분위기
오래된 집인 만큼 그리 깔끔하고 깨끗한 느낌은 아니다. 내가 앉았던 식탁은 좀 미끌미끌한 느낌이기도 했고. 근데 그런거 신경 안 쓰고 먹을 만큼 괜찮았다.

가성비
가격이 되게 저렴해서 놀랐다.
국밥 5,500원 / 따로국밥 6,000원 / 수육10,000~25,000원 (2022년 1월 기준)

이런 사람에게 추천
당연히 국밥 좋아하는 사람에게 추천. 그리고 부산 갔는데 돼지국밥은 먹어봐야지 하는 사람에게도 추천한다. 특히 차 있는 사람이라면 편하게 주차하고 갈 수 있어서 좋을 듯.

추천 메뉴
국밥만 시켜도 배 불리 먹을 수 있긴 하다. 고기 양도 엄청 많고. 근데 수육도 나름 매력이 있어서 배에 여유가 된다면 수육도 추천.",2
31,숙취해소ㅎ,2
32,"허름한 가게여서 그냥 국밥집이겠거니 했지만, 너무 맛있어서 놀랐던 국밥집. 국물이 연하지도 진하지도 않아서 계속 떠먹고싶은 맛
원래 불친절한 가게 절대 안가는데, 이 가게는 그걸 감수하고도 갈만한 집
재방문의사 OO, 부산을 떠나기 전에 다시 들를 것",2
33,"어떻게 수육을 이렇게 삶아낼 수 있을까요?
국물은 맑은 국물이라
약간 돼지 곰탕 같이 심심한 느낌도 있어서
호불호는 갈릴 것 같아요.
그래도 새우젓과 다데기 조금 그리고 김치와 함께면
맛있게 한그릇 먹기 좋지요.
면사리를 따로 시켜보았는데
심심한 국물이라 그리 매력적인 조합은 아니었어요.

그리고 대단한 것은 수육!
가성비도 좋고
투박하게 썰어낸 것과는 다르게
정말 섬세하게 잡내를 잡아서
깔끔하게 먹을 수 있어요!
적절한 지방과의 조화로
큼지막한 크기임에도 부드럽지요.
한점 먹으면 소주를 시키지 않을 수 없어요.

사장님은 무척 친절하시고
소주잔을 와인잔 마냥 관리하시는 모습을 보면서
위생까지 신뢰가 가는 식당이었습니다.",2
34,개안음,2
35,"19년도에 많은 사람의 극찬을 받는 집이 없어질 수도 있다는 소식에 처음 와봤는데 맛있게 먹었던 기억. 다행히 지역 재개발에도 없어지지 않고 이사해서 다시 시작했다. 간판도 그대로 가져와 달았고 ㅋ 그런데 자리가 좀 좁아짐... 테이블 수가 적어진 느낌이다. 테이블도 원목 테이블 느낌이었는데 깔끔해져서 노포 느낌이 안나 조금 아쉬움.

2년 만에 방문한 작년에는 해장국 자체가 좀 더 깔끔해진 느낌이라 첫 방문 때보다 더 맛있게 먹었다. 그런데 올 9월에 또 왔을 때는 두 명이 먹었는데 두 그릇이 간이 좀 달라 이상했음. 솥에서 마지막 그릇, 다음 솥 첫 그릇인가... 하나는 좀 더 진한 느낌인데 하나는 약간 싱거운 느낌; 그래도 맛없는 건 아니라 열심히 먹었다. 이날 처음 둘이서 와서 수육을 주문해봤는데 요건 딱 소주랑 먹어야 할 것 같은 느낌. 나는 소주를 안 먹어서... 아쉬웠지만 소주랑 먹으면 진짜 궁합이 좋을 것 같다.

24시간 가까이 영업했었지만 이제 쉬는 시간도 생기고 새벽에 2시간 동안 또 닫는 시간이 있어서 영업시간 잘 확인하고 방문해야 할 듯. 조만간 또 방문할 듯하다. 근데 1년간 가격이 미친 듯이 올랐네..",2
36,"항상 근처 맛집 찾아볼때 뜨는곳이라 늘 궁금했었는데 갔다 온뒤로 왜 진작 안갔지 싶었던 곳입니다!
현재는 이사해서 제기동이였다가 근처 신설동으로 옮겼어요! 진짜 여기는 매일 먹을 수 있을 것 같은 속풀리는 맛.. 해장국을 제 돈 주고 직접 사먹어본 건 또 첨인데 진짜 후회안하는 맛이에요.. 술 먹고 속 풀러 갔다가 술을 더 부르는..
그리고 웨이팅이 항상 있어서 각오하고 가야해요 모듬수육인가? 그 메뉴는 재료소진도 되더라고요ㅠㅠ 포장도 해봤는데 제 느낌상 매장이 더 고기가 많았던것 같아요
여기는 멀리서 찾아서 갈만한 맛집입니다 강추강추",2
37,"깔끔한 해장국.
맵거나 자극적이지 않고, 해장국의 본질에 부합하는 해장국입니다.
진한 소고기 육수와 잘 잡힌 균형이 매력적입니다.
육회 역시 맛있지만 다소 비싸다는 생각이 듭니다.",2
38,"어머니대성집_해장국부문 Best(6)

최초방문_’21년 6월
최근방문_’22년 11월

1. 술을 마시다 보면 술이 잘받는날이 있고, 술이 맛있는 날이 있다. 통상적으로 전자는 신체상태가 좌우하며, 후자는 기분이 좌우한다. 이 모든 것이 술을 마시는 사람인 “나”의 상태에 따라 달라지기 마련인데, 나의 상태와 관계없이 언제든 술이 잘받고 맛있어지는 마술을 쓰는 곳이 ""어머니대성집""이다.
 * 어머니대성집의 해장국은 해장 기능에 대해 의학적 검증이 필요하다고 생각한다. 여긴 진짜 해장이 된다

2. 언제나 그렇듯 해장국 한그릇과 모듬수육한접시로 시작하였고, 이날은 다른 메뉴들도 섭렵하였다.
  - 해장국 (12,-) *****
   : 세상에서 가장 완벽한 소주의 친구이자, 환상적인 해장국이다. 정말, 매번 방문할때마다 느끼는거지만 이만큼 완벽한 고기육수는 존재할수 없다. 친구와 함께 진하게 긴시간을 푹 젖어서 마실때면 가장 1순위로 떠오르는 곳이다. 
  - 모듬수육 (40,-) ****
   : 역시는 역시다. 고기수육은 여전히 그저 그랬고, 내장수육은 여전히 환상적이었다 ㅋㅋㅋㅋ 그리고 여전히 내장수육은 별도 주문이 불가능했다. 누구나 맛에 대해 평가는 비슷한가보다.
  - 접시불고기 (25,-)
   : 처음 주문해본 메뉴다. 달짝지근하고 짭쪼름한게 술안주로 딱 좋은 맛이다. 다만, 해장국과 수육에 비해 너무 아쉬움이 크다.
  - 육회 (35,-)
   : 제대로 평가하기 어려울 정도로 술을 마신 상태에서 나왔다. 원래 맛있는 딱 그 육회 수준이다. 오히려 특별히 맛있는 해장국과 수육덕분에 아쉽게 느껴진 메뉴다.

3. 여전히 해장국은 끝도없이 리필을 해 주셨고, 소주는 계속계속 주문했다. 평소에 먹지 않던 메뉴들을 주문해서 먹어보긴 했지만, 결국 술마신 후엔 젓가락보단 숟가락에 손이 갔다. 완벽한 맛이다. 

4. 소주를 계속 마시다가 마지막에 ‘새로’라는 술을 마셨다. 처음부터 이 술로 시작한다면 모르겟지만, 소주를 마시다 바꾸려니 저지방우유를 마시는것같은 내가 좋아하는 무언가가 빠져있는 느낌이라 그리 매력적이지 않았다. 

※ 결론
1등",2
39,"- 이렇게 깨끗한 선지라니!

선지해장국을 제대로 하는 전문점에서 먹은 게 처음이긴 하지만! 아무리 그래도 이렇게까지 깨끗한 향과 맛의 선지라니! 정말 맛있게 먹은 건 물론이고, 아주 인상 깊었어요! 해장국과 같이 주문한 모둠 수육은 다른 곳에서 너무 맛있게 먹었던지라 이곳은 비교적 무난하게 느껴졌어요. 그래도 처음에 수육만 먼저 내주셔서 수육을 따끈따끈하게 먹은 후 해장국으로 넘어갈 수 있는 건 좋았습니다. 먹으면서 보니 육회비빔밥도 많이 시키던데 어떨지 궁금하네요! 평일 저녁에 갔는데 웨이팅 조금 있었습니다.",2
40,"22-164
알쓰인 나는 이곳을 진작에 가고싶다 해 놓았음에도 오픈시간이 활동시간과 안 맞아 이제서야 맘 먹 고 방문합니다
사실 맛있다는 얘기는 들었고 선지해장국이라는 얘기는 들었어도 이렇게 비쥬얼이 충격적(?)일줄은 몰라서 살짝 당혹스러웠습니다
마치 맑은 해장국에 참치캔 하나를 따서 들이부은듯한 비쥬얼은 참 묘했지요
맛은 괜찮았습니다만 아무것도 첨가하지 않고 해장국만 먹으면 살짝 느끼했습니다
접시불고기가 그 느끼함에 짭조름하게 간을 더해 주기는 했지만 그래도 아주 개운한 해장국의 맛은 아니고 외려 술을 부르는 술국의 느낌이 더 강하네요
한번쯤 방문추천 드립니다

방문추천 80%
친절도 중
청결 상

주차는 가게 옆 약 2,3대 가능",2
41,"가고싶다 누른지만 몇년이 흐르고 드디어 방문했다. 여러모로 멀리 떨어진 곳이기도 하고 놀러가기에도 애매한 곳에 있어 오로지 이 식당이 목적이 아니라면 가기 쉽지 않았다. 그러나 나만 오기 어려웠던 것인지 점심에 갔는데도 웨이팅이 있었다. 국밥을 기다리며 먹다니 기대 만발.

해장국은 만 이천 원으로 비싼 편이다. 맛은 구수하고 기름진 돈코츠 라멘보다는 깔끔한 맛이 일품인 시오라멘 같은 느낌쓰. 뽀얀 국물이 아닌 투명한 국물이었다.
투명한 국물 때문인지 양이 적어보였으나, 퍼도퍼도 계속 고기를 비롯한 건더기가 나오는 마법의 국밥이었음.
반찬은 단촐하지만 맛은 끝내줬다!
전반적으로 기름기 뽷 얼큰한 뽷 하진 않았고 깔끔 단정 삼삼한 스타일인데, 원래 싱거운 듯한 맛이 기억에 오래오래 남는 맛이다.

좋은 경험이었으나 국밥은 역시 가성비!라는 생각을 떨쳐내긴 어려웠..",2
42,너무 맛있음 골수도 짱,2
43,"어머니대성집_해장국부문 Best(5)

최초방문_’21년 7월
최근방문_’22년 6월

1. 한국의 국물사랑 덕분에 우리는 어릴적부터 수없이 많은 국물요리를 접하게 된다. 너무 다양한 종류의 완벽한 국물들 덕분에 이제는 전제를 달지 않고서는 최고의 국물요리를 찾는것 조차 불가능하다. “어머니대성집”의 해장국은 소주와 함께일 때 정말 완벽한 최고의 해장국이다. 그리고 아무런 전제조건 없이 굳이 최고의 국물요리를 선택해야 한다면, 아마도 내 머릿속에 가장 먼저 생각날 맛이기도 하다.

2. 모듬수육과 해장국을 먹었다.
  - 해장국 / 술국(밥X) (12,-) *****
   : 고기와 배추의 절묘한 만남으로 환상적인 맛을 만들어낸다. 감히 내가 평가할수 있는 맛이 아니다. 매번 느끼는거지만, 최고의 해장국이다. 소주 한잔을 마시고 국물을 한숟갈 떠먹으면, 바로 해장이 되는건지.. 술이 자꾸자꾸 들어가게 된다. 
  - 모듬수육 (40,-) *****
   : 소고기수육과 내장수육이 함께 나온다. 고기보단 내장수육이 훨씬 매력적이다. 내장수육을 따로 시키고 싶었는데, 아쉽게도 양이 얼마 남지않아 모듬으로만 판매한다고 하셔서 결국 모듬수육만 두번 시켰다. 정말, 식감도 맛도 무엇하나 놓치지 않았다. 정말 대단한 맛이다. 

3. ‘어머니대성집’을 방문한날은 단 한번도 빠짐없이 주량 이상의 소주를 마셨다. 그것도 한두잔 정도 넘어서는 수준이 아닌 1.5~2배 수준으로 마시게 된다. 그런데.. 신기하게도, 한번도 뻗거나 기억이 안난다거나 한적이 없다. 음식에 알콜해독제를 같이 넣는건가.. 싶을정도로 술이 쭉쭉 들어간다. 

4. 참.. 사람은 망각의 동물이라고, 매번 똑같이 겪지만, 이번에도 주중에 방문하여 다음날 회사에서 숙취와의 힘겨운 사투를 벌였다. “금, 토” 방문을 추천드린다. 

※ 결론
소주와 함께일때 가장 완벽한 맛",2
44,"처음보다 끝이 더 맛있는 해장국집
슴슴하다는 평을 듣고 먹었으나
뭔가 빠진 듯한 맛으로 느껴졌다

맛이 없는 건 아니나 12000의 해장국이라고 하기엔
포만감만 남아서 별로…!",2
45,"아침 10시에 만나서 쏘주먹고, 맥주먹고 국밥이 나오기 전에 헤롱헤롱하고 국밥 먹었습니다. 이름만 해장국 집이고 술이 더들어가게 하는 집이에요. 꺼억~!",2
46,.,2
47,"술꾼들의 성지. 신동엽과 성시경의 단골집.

솔직히 어렸을 때 처음 먹었을 때는 ‘이게 왜... 유명하지...?’라는 생각을 했다. 그런데 이제 술을 제.대.로. 먹을 줄 아는 어른이 되니 알겠다. 왜 술꾼들의 성지인지. 또 여기에서 평소 나의 주량을 넘어버렸고, 신이 나 2차를 가게 되었고, 그 다음날 나는 눈이 퉁퉁 부은 채로 일어나게 되었다.

예전에는 해장국이라고 하면 얼큰~하고 자극적이어서 칼칼한 맛을 좋아했었다. 하지만 이 집은 완전히 반대이다. 팔팔 끓여 나오는게 아니라 끓인 것을 떠서 내주는 형식이라 바로 떠먹어도 뜨겁지 않고 적당히 뜨뜻하다. 그리고 절대 자극적인 맛이 아니라 깊게 우려낸 국물 맛이 진하고 담백하게 난다. 그렇다. 팔팔 끓여 나오지 않는 것은 맛을 잘 느낄 수 있게 하려는 사장님의 자부심이 었던 것이다.

술안주는 자극적이어야 술이 잘 넘어간다? 틀렸다. 이 집 해장국은 오히려 자극적인 음식을 술로 씻어내는 느낌으로 먹는게 아니라 술과 음식의 조화가 발맞추어 나가는 느낌이다. 그래서 해장국 한 술, 술 한 잔이 번갈아 술술 넘어간다. 수육 또한 양은 적지만 매우 부드럽고 맛있다. 해장국이 너무 식었다 싶으면 데워달라고 요청하면 되고, 국물이 부족하면 언제든지 몇 번이고 리필해 주시니 참 넉넉한 인심이 아닐 수 없다.

옛날에는 완전 노포에서 영업하셨는데, 이제는 새 건물로 옮겨서 장사 하신지도 꽤 됐다. 주말 저녁에 방문했는데 웨이팅이 장난아니게 많았다. 하.. 최근에 성시경이 이 집을 또 언급했더라지..? 그만... 더 이상 사람 더 오지 않게 그만... 방문할 때마다 자주보이는 벤틀리가 있는데.. 벤틀리 차주도 웨이팅해서 먹는 맛이군요. zzz

✨ 인스타 @food.tomorrow

: 해장국 12,000원
: 모둠수육 40,000원",2
